ACTION QUERY 10000 10 Native American casino
ACTION SERP 10000 15 EXAMINE_SERP
ACTION QUERY 10000 527 Tribal gaming
ACTION SERP 10000 532 EXAMINE_SERP
ACTION SNIPPET 10000 535 SNIPPET_RELEVANT b'370824'
ACTION DOC 10000 555 EXAMINING_DOCUMENT b'370824'
ACTION MARK 10000 558 CONSIDERED_RELEVANT b'370824'
ACTION SNIPPET 10000 561 SNIPPET_RELEVANT b'1690343'
ACTION DOC 10000 581 EXAMINING_DOCUMENT b'1690343'
ACTION MARK 10000 584 CONSIDERED_RELEVANT b'1690343'
ACTION SNIPPET 10000 587 SNIPPET_NOT_RELEVANT b'1275255'
ACTION SNIPPET 10000 590 SNIPPET_RELEVANT b'658086'
ACTION DOC 10000 610 EXAMINING_DOCUMENT b'658086'
ACTION SNIPPET 10000 613 SNIPPET_NOT_RELEVANT b'587058'
ACTION SNIPPET 10000 616 SNIPPET_NOT_RELEVANT b'941642'
ACTION SNIPPET 10000 619 SNIPPET_NOT_RELEVANT b'498450'
ACTION SNIPPET 10000 622 SEEN_PREVIOUSLY b'1663305'
ACTION SNIPPET 10000 625 SEEN_PREVIOUSLY b'1182706'
ACTION SNIPPET 10000 628 SNIPPET_RELEVANT b'856657'
ACTION DOC 10000 648 EXAMINING_DOCUMENT b'856657'
ACTION MARK 10000 651 CONSIDERED_RELEVANT b'856657'
ACTION QUERY 10000 661 Casino reservation
ACTION SERP 10000 666 EXAMINE_SERP
ACTION SNIPPET 10000 669 SNIPPET_RELEVANT b'279206'
ACTION DOC 10000 689 EXAMINING_DOCUMENT b'279206'
ACTION SNIPPET 10000 692 SEEN_PREVIOUSLY b'1690343'
ACTION SNIPPET 10000 695 SNIPPET_NOT_RELEVANT b'501721'
ACTION SNIPPET 10000 698 SNIPPET_NOT_RELEVANT b'289641'
ACTION SNIPPET 10000 701 SNIPPET_NOT_RELEVANT b'1092867'
ACTION SNIPPET 10000 704 SNIPPET_RELEVANT b'447943'
ACTION DOC 10000 724 EXAMINING_DOCUMENT b'447943'
ACTION MARK 10000 727 CONSIDERED_RELEVANT b'447943'
ACTION SNIPPET 10000 730 SNIPPET_NOT_RELEVANT b'267776'
ACTION SNIPPET 10000 733 SNIPPET_RELEVANT b'1259423'
ACTION DOC 10000 753 EXAMINING_DOCUMENT b'1259423'
ACTION MARK 10000 756 CONSIDERED_RELEVANT b'1259423'
ACTION SNIPPET 10000 759 SNIPPET_RELEVANT b'1516931'
ACTION DOC 10000 779 EXAMINING_DOCUMENT b'1516931'
ACTION MARK 10000 782 CONSIDERED_RELEVANT b'1516931'
ACTION SNIPPET 10000 785 SNIPPET_RELEVANT b'448619'
ACTION DOC 10000 805 EXAMINING_DOCUMENT b'448619'
ACTION QUERY 10000 815 Indian reservation casino
ACTION SERP 10000 820 EXAMINE_SERP
ACTION SNIPPET 10000 823 SNIPPET_RELEVANT b'661685'
ACTION DOC 10000 843 EXAMINING_DOCUMENT b'661685'
ACTION SNIPPET 10000 846 SEEN_PREVIOUSLY b'1259423'
ACTION SNIPPET 10000 849 SNIPPET_NOT_RELEVANT b'936304'
ACTION SNIPPET 10000 852 SNIPPET_RELEVANT b'1365860'
ACTION DOC 10000 872 EXAMINING_DOCUMENT b'1365860'
ACTION MARK 10000 875 CONSIDERED_RELEVANT b'1365860'
ACTION SNIPPET 10000 878 SNIPPET_NOT_RELEVANT b'501721'
ACTION SNIPPET 10000 881 SNIPPET_RELEVANT b'587058'
ACTION DOC 10000 901 EXAMINING_DOCUMENT b'587058'
ACTION MARK 10000 904 CONSIDERED_RELEVANT b'587058'
ACTION SNIPPET 10000 907 SEEN_PREVIOUSLY b'447943'
ACTION SNIPPET 10000 910 SEEN_PREVIOUSLY b'449033'
ACTION SNIPPET 10000 913 SEEN_PREVIOUSLY b'279206'
ACTION SNIPPET 10000 916 SEEN_PREVIOUSLY b'658086'
ACTION QUERY 10000 926 Native American reservation
ACTION SERP 10000 931 EXAMINE_SERP
ACTION SNIPPET 10000 934 SNIPPET_NOT_RELEVANT b'216666'
ACTION SNIPPET 10000 937 SNIPPET_NOT_RELEVANT b'619931'
ACTION SNIPPET 10000 940 SNIPPET_NOT_RELEVANT b'1703110'
ACTION SNIPPET 10000 943 SNIPPET_RELEVANT b'895773'
ACTION DOC 10000 963 EXAMINING_DOCUMENT b'895773'
ACTION SNIPPET 10000 966 SNIPPET_RELEVANT b'1136011'
ACTION DOC 10000 986 EXAMINING_DOCUMENT b'1136011'
ACTION SNIPPET 10000 989 SEEN_PREVIOUSLY b'751799'
ACTION SNIPPET 10000 992 SNIPPET_NOT_RELEVANT b'408483'
ACTION SNIPPET 10000 995 SNIPPET_NOT_RELEVANT b'509915'
ACTION SNIPPET 10000 998 SNIPPET_NOT_RELEVANT b'1048287'
ACTION SNIPPET 10000 1001 SNIPPET_NOT_RELEVANT b'1087114'
ACTION QUERY 10000 1011 Tribal casino
ACTION SERP 10000 1016 EXAMINE_SERP
ACTION SNIPPET 10000 1019 SEEN_PREVIOUSLY b'1182706'
ACTION SNIPPET 10000 1022 SEEN_PREVIOUSLY b'1663305'
ACTION SNIPPET 10000 1025 SNIPPET_RELEVANT b'586774'
ACTION DOC 10000 1045 EXAMINING_DOCUMENT b'586774'
ACTION SNIPPET 10000 1048 SNIPPET_RELEVANT b'1404518'
ACTION DOC 10000 1068 EXAMINING_DOCUMENT b'1404518'
ACTION MARK 10000 1071 CONSIDERED_RELEVANT b'1404518'
ACTION SNIPPET 10000 1074 SEEN_PREVIOUSLY b'658086'
ACTION SNIPPET 10000 1077 SNIPPET_NOT_RELEVANT b'1480432'
ACTION SNIPPET 10000 1080 SNIPPET_RELEVANT b'1458962'
ACTION DOC 10000 1100 EXAMINING_DOCUMENT b'1458962'
ACTION MARK 10000 1103 CONSIDERED_RELEVANT b'1458962'
ACTION SNIPPET 10000 1106 SEEN_PREVIOUSLY b'587058'
ACTION SNIPPET 10000 1109 SNIPPET_NOT_RELEVANT b'1193730'
ACTION SNIPPET 10000 1112 SNIPPET_RELEVANT b'1732526'
ACTION DOC 10000 1132 EXAMINING_DOCUMENT b'1732526'
ACTION MARK 10000 1135 CONSIDERED_RELEVANT b'1732526'
ACTION QUERY 10000 1145 Casino owned by Native Americans
ACTION SERP 10000 1150 EXAMINE_SERP
ACTION SNIPPET 10000 1153 SEEN_PREVIOUSLY b'1404518'
ACTION SNIPPET 10000 1156 SEEN_PREVIOUSLY b'751799'
ACTION SNIPPET 10000 1159 SNIPPET_NOT_RELEVANT b'955215'
ACTION SNIPPET 10000 1162 SEEN_PREVIOUSLY b'1182706'
ACTION SNIPPET 10000 1165 SEEN_PREVIOUSLY b'659520'
ACTION SNIPPET 10000 1168 SNIPPET_NOT_RELEVANT b'597581'
ACTION SNIPPET 10000 1171 SNIPPET_RELEVANT b'1088208'
ACTION DOC 10000 1191 EXAMINING_DOCUMENT b'1088208'
ACTION MARK 10000 1194 CONSIDERED_RELEVANT b'1088208'
ACTION SNIPPET 10000 1197 SNIPPET_RELEVANT b'606494'
ACTION DOC 10000 1217 EXAMINING_DOCUMENT b'606494'
ACTION MARK 10000 1220 CONSIDERED_RELEVANT b'606494'
ACTION SNIPPET 10000 1223 SNIPPET_NOT_RELEVANT b'625438'
ACTION SNIPPET 10000 1226 SEEN_PREVIOUSLY b'453286'
ACTION QUERY 10000 1236 Indigenous casino
ACTION SERP 10000 1241 EXAMINE_SERP
ACTION SNIPPET 10000 1244 SNIPPET_NOT_RELEVANT b'1680593'
ACTION SNIPPET 10000 1247 SNIPPET_RELEVANT b'1147776'
ACTION DOC 10000 1267 EXAMINING_DOCUMENT b'1147776'
ACTION SNIPPET 10000 1270 SNIPPET_NOT_RELEVANT b'1532917'
ACTION SNIPPET 10000 1273 SNIPPET_RELEVANT b'1223310'
ACTION DOC 10000 1293 EXAMINING_DOCUMENT b'1223310'
ACTION SNIPPET 10000 1296 SNIPPET_RELEVANT b'1434839'
ACTION DOC 10000 1316 EXAMINING_DOCUMENT b'1434839'
ACTION MARK 10000 1319 CONSIDERED_RELEVANT b'1434839'
ACTION SNIPPET 10000 1322 SNIPPET_RELEVANT b'1195386'
ACTION DOC 10000 1342 EXAMINING_DOCUMENT b'1195386'
ACTION MARK 10000 1345 CONSIDERED_RELEVANT b'1195386'
ACTION SNIPPET 10000 1348 SNIPPET_RELEVANT b'829502'
ACTION DOC 10000 1368 EXAMINING_DOCUMENT b'829502'
ACTION MARK 10000 1371 CONSIDERED_RELEVANT b'829502'
ACTION SNIPPET 10000 1374 SEEN_PREVIOUSLY b'448619'
ACTION SNIPPET 10000 1377 SNIPPET_RELEVANT b'351539'
ACTION DOC 10000 1397 EXAMINING_DOCUMENT b'351539'
ACTION SNIPPET 10000 1400 SNIPPET_NOT_RELEVANT b'1183176'
ACTION QUERY 10000 1410 Native American gambling
ACTION SERP 10000 1415 EXAMINE_SERP
ACTION SNIPPET 10000 1418 SNIPPET_RELEVANT b'505473'
ACTION DOC 10000 1438 EXAMINING_DOCUMENT b'505473'
ACTION MARK 10000 1441 CONSIDERED_RELEVANT b'505473'
ACTION SNIPPET 10000 1444 SNIPPET_NOT_RELEVANT b'498450'
ACTION SNIPPET 10000 1447 SNIPPET_RELEVANT b'597581'
ACTION DOC 10000 1467 EXAMINING_DOCUMENT b'597581'
ACTION MARK 10000 1470 CONSIDERED_RELEVANT b'597581'
ACTION SNIPPET 10000 1473 SEEN_PREVIOUSLY b'687474'
ACTION SNIPPET 10000 1476 SEEN_PREVIOUSLY b'751799'
ACTION SNIPPET 10000 1479 SEEN_PREVIOUSLY b'659520'
ACTION SNIPPET 10000 1482 SEEN_PREVIOUSLY b'449033'
ACTION SNIPPET 10000 1485 SEEN_PREVIOUSLY b'453286'
ACTION SNIPPET 10000 1488 SEEN_PREVIOUSLY b'1663305'
ACTION SNIPPET 10000 1491 SEEN_PREVIOUSLY b'1182706'
ACTION QUERY 10000 1501 Native American tribal casino
ACTION SERP 10000 1506 EXAMINE_SERP
ACTION SNIPPET 10000 1509 SEEN_PREVIOUSLY b'1088208'
ACTION SNIPPET 10000 1512 SEEN_PREVIOUSLY b'587058'
ACTION SNIPPET 10000 1515 SEEN_PREVIOUSLY b'955858'
ACTION SNIPPET 10000 1518 SEEN_PREVIOUSLY b'751799'
ACTION SNIPPET 10000 1521 SEEN_PREVIOUSLY b'1102646'
ACTION SNIPPET 10000 1524 SNIPPET_NOT_RELEVANT b'498450'
ACTION SNIPPET 10000 1527 SNIPPET_NOT_RELEVANT b'955215'
ACTION SNIPPET 10000 1530 SEEN_PREVIOUSLY b'1663305'
ACTION SNIPPET 10000 1533 SEEN_PREVIOUSLY b'658086'
ACTION SNIPPET 10000 1536 SNIPPET_RELEVANT b'1092867'
ACTION DOC 10000 1556 EXAMINING_DOCUMENT b'1092867'
ACTION MARK 10000 1559 CONSIDERED_RELEVANT b'1092867'
ACTION QUERY 10000 1569 Indian tribal casinos
ACTION SERP 10000 1574 EXAMINE_SERP
ACTION SNIPPET 10000 1577 SEEN_PREVIOUSLY b'1404518'
ACTION SNIPPET 10000 1580 SEEN_PREVIOUSLY b'1182706'
ACTION SNIPPET 10000 1583 SEEN_PREVIOUSLY b'1663305'
ACTION SNIPPET 10000 1586 SNIPPET_NOT_RELEVANT b'1343410'
ACTION SNIPPET 10000 1589 SEEN_PREVIOUSLY b'586774'
ACTION SNIPPET 10000 1592 SEEN_PREVIOUSLY b'955858'
ACTION SNIPPET 10000 1595 SNIPPET_RELEVANT b'1337927'
ACTION DOC 10000 1615 EXAMINING_DOCUMENT b'1337927'
ACTION MARK 10000 1618 CONSIDERED_RELEVANT b'1337927'
ACTION SNIPPET 10000 1621 SEEN_PREVIOUSLY b'658086'
ACTION SNIPPET 10000 1624 SEEN_PREVIOUSLY b'1092867'
ACTION SNIPPET 10000 1627 SEEN_PREVIOUSLY b'587058'
ACTION QUERY 10000 1637 Casino on Indian land
ACTION SERP 10000 1642 EXAMINE_SERP
ACTION SNIPPET 10000 1645 SEEN_PREVIOUSLY b'1404518'
ACTION SNIPPET 10000 1648 SNIPPET_RELEVANT b'1053779'
ACTION DOC 10000 1668 EXAMINING_DOCUMENT b'1053779'
ACTION MARK 10000 1671 CONSIDERED_RELEVANT b'1053779'
ACTION SNIPPET 10000 1674 SNIPPET_NOT_RELEVANT b'824283'
ACTION SNIPPET 10000 1677 SNIPPET_RELEVANT b'1131898'
ACTION DOC 10000 1697 EXAMINING_DOCUMENT b'1131898'
ACTION MARK 10000 1700 CONSIDERED_RELEVANT b'1131898'
ACTION SNIPPET 10000 1703 SEEN_PREVIOUSLY b'1663305'
ACTION SNIPPET 10000 1706 SEEN_PREVIOUSLY b'762607'
ACTION SNIPPET 10000 1709 SEEN_PREVIOUSLY b'449033'
ACTION SNIPPET 10000 1712 SNIPPET_RELEVANT b'746115'
ACTION DOC 10000 1732 EXAMINING_DOCUMENT b'746115'
ACTION MARK 10000 1735 CONSIDERED_RELEVANT b'746115'
ACTION SNIPPET 10000 1738 SEEN_PREVIOUSLY b'905381'
ACTION SNIPPET 10000 1741 SNIPPET_NOT_RELEVANT b'1579140'
ACTION QUERY 10000 1751 Native American gaming regulations
ACTION SERP 10000 1756 EXAMINE_SERP
ACTION SNIPPET 10000 1759 SEEN_PREVIOUSLY b'597581'
ACTION SNIPPET 10000 1762 SEEN_PREVIOUSLY b'1390982'
ACTION SNIPPET 10000 1765 SEEN_PREVIOUSLY b'453286'
ACTION SNIPPET 10000 1768 SEEN_PREVIOUSLY b'449033'
ACTION SNIPPET 10000 1771 SEEN_PREVIOUSLY b'1734352'
ACTION SNIPPET 10000 1774 SNIPPET_NOT_RELEVANT b'751635'
ACTION SNIPPET 10000 1777 SEEN_PREVIOUSLY b'659520'
ACTION SNIPPET 10000 1780 SEEN_PREVIOUSLY b'1229201'
ACTION SNIPPET 10000 1783 SNIPPET_NOT_RELEVANT b'542030'
ACTION SNIPPET 10000 1786 SEEN_PREVIOUSLY b'1102646'
ACTION QUERY 10000 1796 Native American casino revenue
ACTION SERP 10000 1801 EXAMINE_SERP
ACTION SNIPPET 10000 1804 SNIPPET_NOT_RELEVANT b'1680593'
ACTION SNIPPET 10000 1807 SEEN_PREVIOUSLY b'751799'
ACTION SNIPPET 10000 1810 SEEN_PREVIOUSLY b'1663305'
ACTION SNIPPET 10000 1813 SEEN_PREVIOUSLY b'1734352'
ACTION SNIPPET 10000 1816 SEEN_PREVIOUSLY b'1732526'
ACTION SNIPPET 10000 1819 SEEN_PREVIOUSLY b'1088208'
ACTION SNIPPET 10000 1822 SEEN_PREVIOUSLY b'659520'
ACTION SNIPPET 10000 1825 SEEN_PREVIOUSLY b'1182706'
ACTION SNIPPET 10000 1828 SEEN_PREVIOUSLY b'1229201'
ACTION SNIPPET 10000 1831 SEEN_PREVIOUSLY b'1223310'
ACTION QUERY 10000 1841 Indian casino money
ACTION SERP 10000 1846 EXAMINE_SERP
ACTION SNIPPET 10000 1849 SEEN_PREVIOUSLY b'1447889'
ACTION SNIPPET 10000 1852 SNIPPET_RELEVANT b'1680593'
ACTION DOC 10000 1872 EXAMINING_DOCUMENT b'1680593'
ACTION MARK 10000 1875 CONSIDERED_RELEVANT b'1680593'
ACTION SNIPPET 10000 1878 SEEN_PREVIOUSLY b'1732526'
ACTION SNIPPET 10000 1881 SNIPPET_NOT_RELEVANT b'1579613'
ACTION SNIPPET 10000 1884 SEEN_PREVIOUSLY b'661685'
ACTION SNIPPET 10000 1887 SNIPPET_RELEVANT b'936304'
ACTION DOC 10000 1907 EXAMINING_DOCUMENT b'936304'
ACTION MARK 10000 1910 CONSIDERED_RELEVANT b'936304'
ACTION SNIPPET 10000 1913 SEEN_PREVIOUSLY b'658086'
ACTION SNIPPET 10000 1916 SNIPPET_RELEVANT b'1533948'
ACTION DOC 10000 1936 EXAMINING_DOCUMENT b'1533948'
ACTION MARK 10000 1939 CONSIDERED_RELEVANT b'1533948'
ACTION SNIPPET 10000 1942 SNIPPET_RELEVANT b'1461585'
ACTION DOC 10000 1962 EXAMINING_DOCUMENT b'1461585'
ACTION MARK 10000 1965 CONSIDERED_RELEVANT b'1461585'
ACTION SNIPPET 10000 1968 SEEN_PREVIOUSLY b'449033'
ACTION QUERY 10000 1978 Native American casinos in California
ACTION SERP 10000 1983 EXAMINE_SERP
ACTION SNIPPET 10000 1986 SEEN_PREVIOUSLY b'1182706'
ACTION SNIPPET 10000 1989 SEEN_PREVIOUSLY b'1053779'
ACTION SNIPPET 10000 1992 SNIPPET_RELEVANT b'1590186'
ACTION DOC 10000 2012 EXAMINING_DOCUMENT b'1590186'
ACTION MARK 10000 2015 CONSIDERED_RELEVANT b'1590186'
ACTION SNIPPET 10000 2018 SNIPPET_RELEVANT b'1461584'
ACTION DOC 10000 2038 EXAMINING_DOCUMENT b'1461584'
ACTION MARK 10000 2041 CONSIDERED_RELEVANT b'1461584'
ACTION SNIPPET 10000 2044 SNIPPET_NOT_RELEVANT b'1618191'
ACTION SNIPPET 10000 2047 SNIPPET_NOT_RELEVANT b'1060530'
ACTION SNIPPET 10000 2050 SEEN_PREVIOUSLY b'1533948'
ACTION SNIPPET 10000 2053 SNIPPET_RELEVANT b'1023565'
ACTION DOC 10000 2073 EXAMINING_DOCUMENT b'1023565'
ACTION MARK 10000 2076 CONSIDERED_RELEVANT b'1023565'
ACTION SNIPPET 10000 2079 SNIPPET_RELEVANT b'1181639'
ACTION DOC 10000 2099 EXAMINING_DOCUMENT b'1181639'
ACTION SNIPPET 10000 2102 SEEN_PREVIOUSLY b'1734352'
ACTION QUERY 10000 2112 Arizona Native American casinos
ACTION SERP 10000 2117 EXAMINE_SERP
ACTION SNIPPET 10000 2120 SEEN_PREVIOUSLY b'762607'
ACTION SNIPPET 10000 2123 SNIPPET_RELEVANT b'529312'
ACTION DOC 10000 2143 EXAMINING_DOCUMENT b'529312'
ACTION MARK 10000 2146 CONSIDERED_RELEVANT b'529312'
ACTION SNIPPET 10000 2149 SEEN_PREVIOUSLY b'1088208'
ACTION SNIPPET 10000 2152 SNIPPET_RELEVANT b'1298380'
ACTION DOC 10000 2172 EXAMINING_DOCUMENT b'1298380'
ACTION SNIPPET 10000 2175 SNIPPET_RELEVANT b'637135'
ACTION DOC 10000 2195 EXAMINING_DOCUMENT b'637135'
ACTION SNIPPET 10000 2198 SEEN_PREVIOUSLY b'1663305'
ACTION SNIPPET 10000 2201 SEEN_PREVIOUSLY b'751799'
ACTION SNIPPET 10000 2204 SNIPPET_NOT_RELEVANT b'1086884'
ACTION SNIPPET 10000 2207 SNIPPET_NOT_RELEVANT b'1652960'
ACTION SNIPPET 10000 2210 SNIPPET_NOT_RELEVANT b'1747310'
ACTION QUERY 10000 2220 Washington Native American casinos
ACTION SERP 10000 2225 EXAMINE_SERP
ACTION SNIPPET 10000 2228 SNIPPET_NOT_RELEVANT b'824283'
ACTION SNIPPET 10000 2231 SNIPPET_NOT_RELEVANT b'498450'
ACTION SNIPPET 10000 2234 SNIPPET_NOT_RELEVANT b'1639040'
ACTION SNIPPET 10000 2237 SNIPPET_RELEVANT b'937328'
ACTION DOC 10000 2257 EXAMINING_DOCUMENT b'937328'
ACTION MARK 10000 2260 CONSIDERED_RELEVANT b'937328'
ACTION SNIPPET 10000 2263 SEEN_PREVIOUSLY b'1088208'
ACTION SNIPPET 10000 2266 SNIPPET_NOT_RELEVANT b'973763'
ACTION SNIPPET 10000 2269 SNIPPET_RELEVANT b'671036'
ACTION DOC 10000 2289 EXAMINING_DOCUMENT b'671036'
ACTION MARK 10000 2292 CONSIDERED_RELEVANT b'671036'
ACTION SNIPPET 10000 2295 SNIPPET_NOT_RELEVANT b'1271481'
ACTION SNIPPET 10000 2298 SNIPPET_RELEVANT b'783238'
ACTION DOC 10000 2318 EXAMINING_DOCUMENT b'783238'
ACTION SNIPPET 10000 2321 SNIPPET_RELEVANT b'1459810'
ACTION DOC 10000 2341 EXAMINING_DOCUMENT b'1459810'
ACTION MARK 10000 2344 CONSIDERED_RELEVANT b'1459810'
ACTION QUERY 10000 2354 Oklahoma Indian casinos
ACTION SERP 10000 2359 EXAMINE_SERP
ACTION SNIPPET 10000 2362 SNIPPET_NOT_RELEVANT b'1037401'
ACTION SNIPPET 10000 2365 SNIPPET_RELEVANT b'783280'
ACTION DOC 10000 2385 EXAMINING_DOCUMENT b'783280'
ACTION MARK 10000 2388 CONSIDERED_RELEVANT b'783280'
ACTION SNIPPET 10000 2391 SNIPPET_NOT_RELEVANT b'807642'
ACTION SNIPPET 10000 2394 SNIPPET_RELEVANT b'1029617'
ACTION DOC 10000 2414 EXAMINING_DOCUMENT b'1029617'
ACTION MARK 10000 2417 CONSIDERED_RELEVANT b'1029617'
ACTION SNIPPET 10000 2420 SNIPPET_RELEVANT b'1475003'
ACTION DOC 10000 2440 EXAMINING_DOCUMENT b'1475003'
ACTION MARK 10000 2443 CONSIDERED_RELEVANT b'1475003'
ACTION SNIPPET 10000 2446 SEEN_PREVIOUSLY b'1663305'
ACTION SNIPPET 10000 2449 SNIPPET_NOT_RELEVANT b'1631816'
ACTION SNIPPET 10000 2452 SNIPPET_NOT_RELEVANT b'1048100'
ACTION SNIPPET 10000 2455 SNIPPET_RELEVANT b'1626811'
ACTION DOC 10000 2475 EXAMINING_DOCUMENT b'1626811'
ACTION MARK 10000 2478 CONSIDERED_RELEVANT b'1626811'
ACTION SNIPPET 10000 2481 SNIPPET_NOT_RELEVANT b'1037464'
ACTION QUERY 10000 2491 Florida Native American gambling
ACTION SERP 10000 2496 EXAMINE_SERP
ACTION SNIPPET 10000 2499 SNIPPET_RELEVANT b'1680447'
ACTION DOC 10000 2519 EXAMINING_DOCUMENT b'1680447'
ACTION SNIPPET 10000 2522 SEEN_PREVIOUSLY b'659520'
ACTION SNIPPET 10000 2525 SEEN_PREVIOUSLY b'453286'
ACTION SNIPPET 10000 2528 SEEN_PREVIOUSLY b'1088208'
ACTION SNIPPET 10000 2531 SNIPPET_NOT_RELEVANT b'498450'
ACTION SNIPPET 10000 2534 SNIPPET_RELEVANT b'1625563'
ACTION DOC 10000 2554 EXAMINING_DOCUMENT b'1625563'
ACTION SNIPPET 10000 2557 SEEN_PREVIOUSLY b'505473'
ACTION SNIPPET 10000 2560 SEEN_PREVIOUSLY b'597581'
ACTION SNIPPET 10000 2563 SNIPPET_NOT_RELEVANT b'995051'
ACTION SNIPPET 10000 2566 SEEN_PREVIOUSLY b'751799'
ACTION QUERY 10000 2576 Michigan Native American casinos
ACTION SERP 10000 2581 EXAMINE_SERP
ACTION SNIPPET 10000 2584 SNIPPET_RELEVANT b'765160'
ACTION DOC 10000 2604 EXAMINING_DOCUMENT b'765160'
ACTION MARK 10000 2607 CONSIDERED_RELEVANT b'765160'
ACTION SNIPPET 10000 2610 SEEN_PREVIOUSLY b'1088208'
ACTION SNIPPET 10000 2613 SNIPPET_RELEVANT b'649421'
ACTION DOC 10000 2633 EXAMINING_DOCUMENT b'649421'
ACTION MARK 10000 2636 CONSIDERED_RELEVANT b'649421'
ACTION SNIPPET 10000 2639 SNIPPET_NOT_RELEVANT b'969964'
ACTION SNIPPET 10000 2642 SEEN_PREVIOUSLY b'453286'
