ACTION QUERY 10000 10 "Milosevic  Mirjana Markovic"
ACTION SERP 10000 15 EXAMINE_SERP
ACTION MARK 10000 356 CONSIDERED_RELEVANT b'1304568'
ACTION SNIPPET 10000 359 SNIPPET_RELEVANT b'1747390'
ACTION DOC 10000 379 EXAMINING_DOCUMENT b'1747390'
ACTION MARK 10000 382 CONSIDERED_RELEVANT b'1747390'
ACTION SNIPPET 10000 385 SNIPPET_RELEVANT b'1169754'
ACTION DOC 10000 405 EXAMINING_DOCUMENT b'1169754'
ACTION MARK 10000 408 CONSIDERED_RELEVANT b'1169754'
ACTION SNIPPET 10000 411 SNIPPET_RELEVANT b'901523'
ACTION DOC 10000 431 EXAMINING_DOCUMENT b'901523'
ACTION MARK 10000 434 CONSIDERED_RELEVANT b'901523'
ACTION SNIPPET 10000 437 SNIPPET_NOT_RELEVANT b'816283'
ACTION SNIPPET 10000 440 SNIPPET_RELEVANT b'1747176'
ACTION DOC 10000 460 EXAMINING_DOCUMENT b'1747176'
ACTION MARK 10000 463 CONSIDERED_RELEVANT b'1747176'
ACTION SNIPPET 10000 466 SNIPPET_RELEVANT b'1233869'
ACTION DOC 10000 486 EXAMINING_DOCUMENT b'1233869'
ACTION MARK 10000 489 CONSIDERED_RELEVANT b'1233869'
ACTION QUERY 10000 499 Mirjana Markovic news
ACTION SERP 10000 504 EXAMINE_SERP
ACTION SNIPPET 10000 507 SEEN_PREVIOUSLY b'1111696'
ACTION SNIPPET 10000 510 SEEN_PREVIOUSLY b'1276231'
ACTION SNIPPET 10000 513 SEEN_PREVIOUSLY b'1276013'
ACTION SNIPPET 10000 516 SEEN_PREVIOUSLY b'781497'
ACTION SNIPPET 10000 519 SEEN_PREVIOUSLY b'1746708'
ACTION SNIPPET 10000 522 SEEN_PREVIOUSLY b'1109989'
ACTION SNIPPET 10000 525 SEEN_PREVIOUSLY b'1478169'
ACTION SNIPPET 10000 528 SNIPPET_NOT_RELEVANT b'1273834'
ACTION SNIPPET 10000 531 SEEN_PREVIOUSLY b'1305509'
ACTION SNIPPET 10000 534 SEEN_PREVIOUSLY b'1100239'
ACTION SNIPPET 10000 537 SEEN_PREVIOUSLY b'1479325'
ACTION SNIPPET 10000 540 SEEN_PREVIOUSLY b'1249400'
ACTION SNIPPET 10000 543 SEEN_PREVIOUSLY b'901523'
ACTION SNIPPET 10000 546 SEEN_PREVIOUSLY b'1304568'
ACTION SNIPPET 10000 549 SEEN_PREVIOUSLY b'1169754'
ACTION SNIPPET 10000 552 SEEN_PREVIOUSLY b'1065912'
ACTION SNIPPET 10000 555 SEEN_PREVIOUSLY b'1747390'
ACTION SNIPPET 10000 558 SNIPPET_RELEVANT b'1225375'
ACTION DOC 10000 578 EXAMINING_DOCUMENT b'1225375'
ACTION MARK 10000 581 CONSIDERED_RELEVANT b'1225375'
ACTION SNIPPET 10000 584 SNIPPET_RELEVANT b'1191497'
ACTION DOC 10000 604 EXAMINING_DOCUMENT b'1191497'
ACTION MARK 10000 607 CONSIDERED_RELEVANT b'1191497'
ACTION SNIPPET 10000 610 SNIPPET_RELEVANT b'816283'
ACTION DOC 10000 630 EXAMINING_DOCUMENT b'816283'
ACTION MARK 10000 633 CONSIDERED_RELEVANT b'816283'
ACTION QUERY 10000 643 Slobodan Milosevic's wife
ACTION SERP 10000 648 EXAMINE_SERP
ACTION SNIPPET 10000 651 SNIPPET_RELEVANT b'1311050'
ACTION DOC 10000 671 EXAMINING_DOCUMENT b'1311050'
ACTION MARK 10000 674 CONSIDERED_RELEVANT b'1311050'
ACTION SNIPPET 10000 677 SNIPPET_RELEVANT b'1483748'
ACTION DOC 10000 697 EXAMINING_DOCUMENT b'1483748'
ACTION MARK 10000 700 CONSIDERED_RELEVANT b'1483748'
ACTION SNIPPET 10000 703 SNIPPET_RELEVANT b'1322096'
ACTION DOC 10000 723 EXAMINING_DOCUMENT b'1322096'
ACTION SNIPPET 10000 726 SEEN_PREVIOUSLY b'1249400'
ACTION SNIPPET 10000 729 SNIPPET_NOT_RELEVANT b'1417560'
ACTION SNIPPET 10000 732 SNIPPET_RELEVANT b'187772'
ACTION DOC 10000 752 EXAMINING_DOCUMENT b'187772'
ACTION MARK 10000 755 CONSIDERED_RELEVANT b'187772'
ACTION SNIPPET 10000 758 SNIPPET_NOT_RELEVANT b'1742295'
ACTION SNIPPET 10000 761 SNIPPET_RELEVANT b'1746965'
ACTION DOC 10000 781 EXAMINING_DOCUMENT b'1746965'
ACTION MARK 10000 784 CONSIDERED_RELEVANT b'1746965'
ACTION SNIPPET 10000 787 SEEN_PREVIOUSLY b'1304568'
ACTION SNIPPET 10000 790 SNIPPET_NOT_RELEVANT b'1367431'
ACTION SNIPPET 10000 793 SNIPPET_NOT_RELEVANT b'621718'
ACTION SNIPPET 10000 796 SNIPPET_NOT_RELEVANT b'276750'
ACTION SNIPPET 10000 799 SNIPPET_RELEVANT b'1110648'
ACTION DOC 10000 819 EXAMINING_DOCUMENT b'1110648'
ACTION SNIPPET 10000 822 SEEN_PREVIOUSLY b'1478169'
ACTION SNIPPET 10000 825 SNIPPET_RELEVANT b'945810'
ACTION DOC 10000 845 EXAMINING_DOCUMENT b'945810'
ACTION MARK 10000 848 CONSIDERED_RELEVANT b'945810'
ACTION SNIPPET 10000 851 SNIPPET_NOT_RELEVANT b'1019069'
ACTION SNIPPET 10000 854 SNIPPET_RELEVANT b'1282479'
ACTION DOC 10000 874 EXAMINING_DOCUMENT b'1282479'
ACTION MARK 10000 877 CONSIDERED_RELEVANT b'1282479'
ACTION SNIPPET 10000 880 SNIPPET_NOT_RELEVANT b'1117840'
ACTION SNIPPET 10000 883 SNIPPET_RELEVANT b'1103708'
ACTION DOC 10000 903 EXAMINING_DOCUMENT b'1103708'
ACTION MARK 10000 906 CONSIDERED_RELEVANT b'1103708'
ACTION SNIPPET 10000 909 SEEN_PREVIOUSLY b'1100239'
ACTION QUERY 10000 919 Mirjana Markovic whereabouts
ACTION SERP 10000 924 EXAMINE_SERP
ACTION SNIPPET 10000 927 SEEN_PREVIOUSLY b'1111696'
ACTION SNIPPET 10000 930 SEEN_PREVIOUSLY b'1276231'
ACTION SNIPPET 10000 933 SEEN_PREVIOUSLY b'1276013'
ACTION SNIPPET 10000 936 SEEN_PREVIOUSLY b'781497'
ACTION SNIPPET 10000 939 SEEN_PREVIOUSLY b'1746708'
ACTION SNIPPET 10000 942 SEEN_PREVIOUSLY b'1109989'
ACTION SNIPPET 10000 945 SNIPPET_NOT_RELEVANT b'1273834'
ACTION SNIPPET 10000 948 SEEN_PREVIOUSLY b'1305509'
ACTION SNIPPET 10000 951 SEEN_PREVIOUSLY b'1478169'
ACTION SNIPPET 10000 954 SEEN_PREVIOUSLY b'1100239'
ACTION SNIPPET 10000 957 SEEN_PREVIOUSLY b'1479325'
ACTION SNIPPET 10000 960 SEEN_PREVIOUSLY b'1249400'
ACTION SNIPPET 10000 963 SEEN_PREVIOUSLY b'1169754'
ACTION SNIPPET 10000 966 SEEN_PREVIOUSLY b'901523'
ACTION SNIPPET 10000 969 SEEN_PREVIOUSLY b'1065912'
ACTION SNIPPET 10000 972 SEEN_PREVIOUSLY b'1304568'
ACTION SNIPPET 10000 975 SNIPPET_RELEVANT b'1310518'
ACTION DOC 10000 995 EXAMINING_DOCUMENT b'1310518'
ACTION MARK 10000 998 CONSIDERED_RELEVANT b'1310518'
ACTION SNIPPET 10000 1001 SEEN_PREVIOUSLY b'1747390'
ACTION SNIPPET 10000 1004 SEEN_PREVIOUSLY b'816283'
ACTION SNIPPET 10000 1007 SNIPPET_RELEVANT b'892532'
ACTION DOC 10000 1027 EXAMINING_DOCUMENT b'892532'
ACTION MARK 10000 1030 CONSIDERED_RELEVANT b'892532'
ACTION QUERY 10000 1040 Slobodan Milosevic's family
ACTION SERP 10000 1045 EXAMINE_SERP
ACTION SNIPPET 10000 1048 SEEN_PREVIOUSLY b'1746965'
ACTION SNIPPET 10000 1051 SNIPPET_RELEVANT b'1367431'
ACTION DOC 10000 1071 EXAMINING_DOCUMENT b'1367431'
ACTION SNIPPET 10000 1074 SNIPPET_RELEVANT b'1237484'
ACTION DOC 10000 1094 EXAMINING_DOCUMENT b'1237484'
ACTION SNIPPET 10000 1097 SNIPPET_NOT_RELEVANT b'276750'
ACTION SNIPPET 10000 1100 SEEN_PREVIOUSLY b'1322096'
ACTION SNIPPET 10000 1103 SNIPPET_RELEVANT b'1364459'
ACTION DOC 10000 1123 EXAMINING_DOCUMENT b'1364459'
ACTION SNIPPET 10000 1126 SEEN_PREVIOUSLY b'945810'
ACTION SNIPPET 10000 1129 SNIPPET_NOT_RELEVANT b'1438370'
ACTION SNIPPET 10000 1132 SNIPPET_RELEVANT b'1371202'
ACTION DOC 10000 1152 EXAMINING_DOCUMENT b'1371202'
ACTION SNIPPET 10000 1155 SEEN_PREVIOUSLY b'187772'
ACTION SNIPPET 10000 1158 SNIPPET_NOT_RELEVANT b'262598'
ACTION SNIPPET 10000 1161 SNIPPET_NOT_RELEVANT b'176916'
ACTION SNIPPET 10000 1164 SEEN_PREVIOUSLY b'1746708'
ACTION SNIPPET 10000 1167 SNIPPET_NOT_RELEVANT b'247425'
ACTION SNIPPET 10000 1170 SEEN_PREVIOUSLY b'1478169'
ACTION SNIPPET 10000 1173 SNIPPET_RELEVANT b'1748113'
ACTION DOC 10000 1193 EXAMINING_DOCUMENT b'1748113'
ACTION SNIPPET 10000 1196 SNIPPET_RELEVANT b'1522596'
ACTION DOC 10000 1216 EXAMINING_DOCUMENT b'1522596'
ACTION SNIPPET 10000 1219 SNIPPET_NOT_RELEVANT b'1235938'
ACTION SNIPPET 10000 1222 SNIPPET_NOT_RELEVANT b'1098899'
ACTION SNIPPET 10000 1225 SNIPPET_NOT_RELEVANT b'1377129'
ACTION QUERY 10000 1235 Mirjana Markovic disappearance
ACTION SERP 10000 1240 EXAMINE_SERP
ACTION SNIPPET 10000 1243 SEEN_PREVIOUSLY b'1478169'
ACTION SNIPPET 10000 1246 SEEN_PREVIOUSLY b'1111696'
ACTION SNIPPET 10000 1249 SEEN_PREVIOUSLY b'1276231'
ACTION SNIPPET 10000 1252 SEEN_PREVIOUSLY b'1276013'
ACTION SNIPPET 10000 1255 SEEN_PREVIOUSLY b'781497'
ACTION SNIPPET 10000 1258 SEEN_PREVIOUSLY b'1746708'
ACTION SNIPPET 10000 1261 SEEN_PREVIOUSLY b'1109989'
ACTION SNIPPET 10000 1264 SNIPPET_NOT_RELEVANT b'1273834'
ACTION SNIPPET 10000 1267 SEEN_PREVIOUSLY b'1305509'
ACTION SNIPPET 10000 1270 SEEN_PREVIOUSLY b'1100239'
ACTION SNIPPET 10000 1273 SNIPPET_RELEVANT b'1273618'
ACTION DOC 10000 1293 EXAMINING_DOCUMENT b'1273618'
ACTION SNIPPET 10000 1296 SEEN_PREVIOUSLY b'1479325'
ACTION SNIPPET 10000 1299 SEEN_PREVIOUSLY b'1249400'
ACTION SNIPPET 10000 1302 SEEN_PREVIOUSLY b'1169754'
ACTION SNIPPET 10000 1305 SEEN_PREVIOUSLY b'901523'
ACTION SNIPPET 10000 1308 SEEN_PREVIOUSLY b'1065912'
ACTION SNIPPET 10000 1311 SNIPPET_RELEVANT b'1360689'
ACTION DOC 10000 1331 EXAMINING_DOCUMENT b'1360689'
ACTION MARK 10000 1334 CONSIDERED_RELEVANT b'1360689'
ACTION SNIPPET 10000 1337 SEEN_PREVIOUSLY b'1304568'
ACTION SNIPPET 10000 1340 SEEN_PREVIOUSLY b'1747390'
ACTION SNIPPET 10000 1343 SEEN_PREVIOUSLY b'816283'
ACTION QUERY 10000 1353 Milosevic family crimes
ACTION SERP 10000 1358 EXAMINE_SERP
ACTION SNIPPET 10000 1361 SEEN_PREVIOUSLY b'1322096'
ACTION SNIPPET 10000 1364 SNIPPET_NOT_RELEVANT b'1329098'
ACTION SNIPPET 10000 1367 SNIPPET_RELEVANT b'1369532'
ACTION DOC 10000 1387 EXAMINING_DOCUMENT b'1369532'
ACTION SNIPPET 10000 1390 SNIPPET_NOT_RELEVANT b'1110393'
ACTION SNIPPET 10000 1393 SEEN_PREVIOUSLY b'1747390'
ACTION SNIPPET 10000 1396 SNIPPET_RELEVANT b'1747045'
ACTION DOC 10000 1416 EXAMINING_DOCUMENT b'1747045'
ACTION SNIPPET 10000 1419 SEEN_PREVIOUSLY b'1478169'
ACTION SNIPPET 10000 1422 SEEN_PREVIOUSLY b'1747176'
ACTION SNIPPET 10000 1425 SNIPPET_NOT_RELEVANT b'1746297'
ACTION SNIPPET 10000 1428 SNIPPET_NOT_RELEVANT b'1746554'
ACTION SNIPPET 10000 1431 SNIPPET_NOT_RELEVANT b'1682573'
ACTION SNIPPET 10000 1434 SNIPPET_RELEVANT b'1306826'
ACTION DOC 10000 1454 EXAMINING_DOCUMENT b'1306826'
ACTION MARK 10000 1457 CONSIDERED_RELEVANT b'1306826'
ACTION SNIPPET 10000 1460 SNIPPET_NOT_RELEVANT b'1366954'
ACTION SNIPPET 10000 1463 SNIPPET_NOT_RELEVANT b'1306768'
ACTION SNIPPET 10000 1466 SNIPPET_RELEVANT b'1241417'
ACTION DOC 10000 1486 EXAMINING_DOCUMENT b'1241417'
ACTION SNIPPET 10000 1489 SNIPPET_NOT_RELEVANT b'1263224'
ACTION SNIPPET 10000 1492 SNIPPET_RELEVANT b'1369248'
ACTION DOC 10000 1512 EXAMINING_DOCUMENT b'1369248'
ACTION SNIPPET 10000 1515 SNIPPET_RELEVANT b'1369022'
ACTION DOC 10000 1535 EXAMINING_DOCUMENT b'1369022'
ACTION SNIPPET 10000 1538 SNIPPET_RELEVANT b'1338636'
ACTION DOC 10000 1558 EXAMINING_DOCUMENT b'1338636'
ACTION SNIPPET 10000 1561 SNIPPET_RELEVANT b'1425964'
ACTION DOC 10000 1581 EXAMINING_DOCUMENT b'1425964'
ACTION QUERY 10000 1591 Mirjana Markovic charges
ACTION SERP 10000 1596 EXAMINE_SERP
ACTION SNIPPET 10000 1599 SEEN_PREVIOUSLY b'1276231'
ACTION SNIPPET 10000 1602 SEEN_PREVIOUSLY b'1111696'
ACTION SNIPPET 10000 1605 SEEN_PREVIOUSLY b'1746708'
ACTION SNIPPET 10000 1608 SEEN_PREVIOUSLY b'1276013'
ACTION SNIPPET 10000 1611 SEEN_PREVIOUSLY b'781497'
ACTION SNIPPET 10000 1614 SEEN_PREVIOUSLY b'1109989'
ACTION SNIPPET 10000 1617 SNIPPET_RELEVANT b'1273834'
ACTION DOC 10000 1637 EXAMINING_DOCUMENT b'1273834'
ACTION SNIPPET 10000 1640 SEEN_PREVIOUSLY b'1305509'
ACTION SNIPPET 10000 1643 SEEN_PREVIOUSLY b'1478169'
ACTION SNIPPET 10000 1646 SEEN_PREVIOUSLY b'1100239'
ACTION SNIPPET 10000 1649 SEEN_PREVIOUSLY b'901523'
ACTION SNIPPET 10000 1652 SEEN_PREVIOUSLY b'1747176'
ACTION SNIPPET 10000 1655 SEEN_PREVIOUSLY b'1479325'
ACTION SNIPPET 10000 1658 SEEN_PREVIOUSLY b'1360689'
ACTION SNIPPET 10000 1661 SEEN_PREVIOUSLY b'1225375'
ACTION SNIPPET 10000 1664 SEEN_PREVIOUSLY b'1249400'
ACTION SNIPPET 10000 1667 SNIPPET_RELEVANT b'887703'
ACTION DOC 10000 1687 EXAMINING_DOCUMENT b'887703'
ACTION MARK 10000 1690 CONSIDERED_RELEVANT b'887703'
ACTION SNIPPET 10000 1693 SEEN_PREVIOUSLY b'1169754'
ACTION SNIPPET 10000 1696 SNIPPET_RELEVANT b'959474'
ACTION DOC 10000 1716 EXAMINING_DOCUMENT b'959474'
ACTION MARK 10000 1719 CONSIDERED_RELEVANT b'959474'
ACTION SNIPPET 10000 1722 SEEN_PREVIOUSLY b'1065912'
ACTION QUERY 10000 1732 Milosevic's wife trial
ACTION SERP 10000 1737 EXAMINE_SERP
ACTION SNIPPET 10000 1740 SEEN_PREVIOUSLY b'1311050'
ACTION SNIPPET 10000 1743 SEEN_PREVIOUSLY b'1322096'
ACTION SNIPPET 10000 1746 SNIPPET_RELEVANT b'1282676'
ACTION DOC 10000 1766 EXAMINING_DOCUMENT b'1282676'
ACTION MARK 10000 1769 CONSIDERED_RELEVANT b'1282676'
ACTION SNIPPET 10000 1772 SEEN_PREVIOUSLY b'1483748'
ACTION SNIPPET 10000 1775 SNIPPET_RELEVANT b'1593691'
ACTION DOC 10000 1795 EXAMINING_DOCUMENT b'1593691'
ACTION SNIPPET 10000 1798 SNIPPET_NOT_RELEVANT b'1417560'
ACTION SNIPPET 10000 1801 SNIPPET_NOT_RELEVANT b'1746297'
ACTION SNIPPET 10000 1804 SNIPPET_RELEVANT b'1742295'
ACTION DOC 10000 1824 EXAMINING_DOCUMENT b'1742295'
ACTION SNIPPET 10000 1827 SEEN_PREVIOUSLY b'1304568'
ACTION SNIPPET 10000 1830 SNIPPET_NOT_RELEVANT b'1321406'
ACTION SNIPPET 10000 1833 SEEN_PREVIOUSLY b'1369532'
ACTION SNIPPET 10000 1836 SEEN_PREVIOUSLY b'1306826'
ACTION SNIPPET 10000 1839 SNIPPET_RELEVANT b'1751597'
ACTION DOC 10000 1859 EXAMINING_DOCUMENT b'1751597'
ACTION SNIPPET 10000 1862 SNIPPET_RELEVANT b'1369748'
ACTION DOC 10000 1882 EXAMINING_DOCUMENT b'1369748'
ACTION SNIPPET 10000 1885 SNIPPET_NOT_RELEVANT b'1353004'
ACTION SNIPPET 10000 1888 SNIPPET_RELEVANT b'1521595'
ACTION DOC 10000 1908 EXAMINING_DOCUMENT b'1521595'
ACTION SNIPPET 10000 1911 SNIPPET_RELEVANT b'1282679'
ACTION DOC 10000 1931 EXAMINING_DOCUMENT b'1282679'
ACTION MARK 10000 1934 CONSIDERED_RELEVANT b'1282679'
ACTION SNIPPET 10000 1937 SNIPPET_NOT_RELEVANT b'1350687'
ACTION SNIPPET 10000 1940 SNIPPET_NOT_RELEVANT b'1440517'
ACTION SNIPPET 10000 1943 SNIPPET_NOT_RELEVANT b'1717311'
ACTION QUERY 10000 1953 Mirjana Markovic subpoena
ACTION SERP 10000 1958 EXAMINE_SERP
ACTION SNIPPET 10000 1961 SEEN_PREVIOUSLY b'1111696'
ACTION SNIPPET 10000 1964 SEEN_PREVIOUSLY b'1276231'
ACTION SNIPPET 10000 1967 SEEN_PREVIOUSLY b'1276013'
ACTION SNIPPET 10000 1970 SEEN_PREVIOUSLY b'781497'
ACTION SNIPPET 10000 1973 SEEN_PREVIOUSLY b'1746708'
ACTION SNIPPET 10000 1976 SEEN_PREVIOUSLY b'1109989'
ACTION SNIPPET 10000 1979 SEEN_PREVIOUSLY b'1273834'
ACTION SNIPPET 10000 1982 SEEN_PREVIOUSLY b'1305509'
ACTION SNIPPET 10000 1985 SEEN_PREVIOUSLY b'1478169'
ACTION SNIPPET 10000 1988 SEEN_PREVIOUSLY b'1100239'
ACTION SNIPPET 10000 1991 SEEN_PREVIOUSLY b'1479325'
ACTION SNIPPET 10000 1994 SEEN_PREVIOUSLY b'1249400'
ACTION SNIPPET 10000 1997 SNIPPET_NOT_RELEVANT b'1410600'
ACTION SNIPPET 10000 2000 SEEN_PREVIOUSLY b'1169754'
ACTION SNIPPET 10000 2003 SEEN_PREVIOUSLY b'901523'
ACTION SNIPPET 10000 2006 SEEN_PREVIOUSLY b'1065912'
ACTION SNIPPET 10000 2009 SEEN_PREVIOUSLY b'1304568'
ACTION SNIPPET 10000 2012 SEEN_PREVIOUSLY b'1747390'
ACTION SNIPPET 10000 2015 SEEN_PREVIOUSLY b'816283'
ACTION SNIPPET 10000 2018 SEEN_PREVIOUSLY b'892532'
ACTION QUERY 10000 2028 Slobodan Milosevic's wife conviction
ACTION SERP 10000 2033 EXAMINE_SERP
ACTION SNIPPET 10000 2036 SEEN_PREVIOUSLY b'1746708'
ACTION SNIPPET 10000 2039 SEEN_PREVIOUSLY b'1311050'
ACTION SNIPPET 10000 2042 SNIPPET_RELEVANT b'1273994'
ACTION DOC 10000 2062 EXAMINING_DOCUMENT b'1273994'
ACTION MARK 10000 2065 CONSIDERED_RELEVANT b'1273994'
ACTION SNIPPET 10000 2068 SNIPPET_NOT_RELEVANT b'1746297'
ACTION SNIPPET 10000 2071 SNIPPET_RELEVANT b'1746760'
ACTION DOC 10000 2091 EXAMINING_DOCUMENT b'1746760'
ACTION SNIPPET 10000 2094 SNIPPET_RELEVANT b'1237714'
ACTION DOC 10000 2114 EXAMINING_DOCUMENT b'1237714'
ACTION SNIPPET 10000 2117 SNIPPET_RELEVANT b'1282780'
ACTION DOC 10000 2137 EXAMINING_DOCUMENT b'1282780'
ACTION SNIPPET 10000 2140 SEEN_PREVIOUSLY b'1483748'
ACTION SNIPPET 10000 2143 SEEN_PREVIOUSLY b'1322096'
ACTION SNIPPET 10000 2146 SEEN_PREVIOUSLY b'1249400'
ACTION SNIPPET 10000 2149 SNIPPET_RELEVANT b'1417560'
ACTION DOC 10000 2169 EXAMINING_DOCUMENT b'1417560'
ACTION SNIPPET 10000 2172 SEEN_PREVIOUSLY b'187772'
ACTION SNIPPET 10000 2175 SNIPPET_NOT_RELEVANT b'1305796'
ACTION SNIPPET 10000 2178 SEEN_PREVIOUSLY b'1742295'
ACTION SNIPPET 10000 2181 SEEN_PREVIOUSLY b'1746965'
ACTION SNIPPET 10000 2184 SNIPPET_NOT_RELEVANT b'1854146'
ACTION SNIPPET 10000 2187 SEEN_PREVIOUSLY b'1304568'
ACTION SNIPPET 10000 2190 SEEN_PREVIOUSLY b'1367431'
ACTION SNIPPET 10000 2193 SNIPPET_NOT_RELEVANT b'1118613'
ACTION SNIPPET 10000 2196 SNIPPET_RELEVANT b'1235949'
ACTION DOC 10000 2216 EXAMINING_DOCUMENT b'1235949'
ACTION MARK 10000 2219 CONSIDERED_RELEVANT b'1235949'
ACTION QUERY 10000 2229 Mirjana Markovic extradition
ACTION SERP 10000 2234 EXAMINE_SERP
ACTION SNIPPET 10000 2237 SEEN_PREVIOUSLY b'1304568'
ACTION SNIPPET 10000 2240 SEEN_PREVIOUSLY b'1478169'
ACTION SNIPPET 10000 2243 SEEN_PREVIOUSLY b'1111696'
ACTION SNIPPET 10000 2246 SNIPPET_RELEVANT b'462047'
ACTION DOC 10000 2266 EXAMINING_DOCUMENT b'462047'
ACTION SNIPPET 10000 2269 SEEN_PREVIOUSLY b'1276231'
ACTION SNIPPET 10000 2272 SEEN_PREVIOUSLY b'1276013'
ACTION SNIPPET 10000 2275 SEEN_PREVIOUSLY b'781497'
ACTION SNIPPET 10000 2278 SEEN_PREVIOUSLY b'1746708'
ACTION SNIPPET 10000 2281 SEEN_PREVIOUSLY b'1109989'
ACTION SNIPPET 10000 2284 SEEN_PREVIOUSLY b'1273834'
ACTION SNIPPET 10000 2287 SEEN_PREVIOUSLY b'1305509'
ACTION SNIPPET 10000 2290 SEEN_PREVIOUSLY b'1100239'
ACTION SNIPPET 10000 2293 SEEN_PREVIOUSLY b'1479325'
ACTION SNIPPET 10000 2296 SEEN_PREVIOUSLY b'1249400'
ACTION SNIPPET 10000 2299 SEEN_PREVIOUSLY b'1360689'
ACTION SNIPPET 10000 2302 SNIPPET_RELEVANT b'1195608'
ACTION DOC 10000 2322 EXAMINING_DOCUMENT b'1195608'
ACTION MARK 10000 2325 CONSIDERED_RELEVANT b'1195608'
ACTION SNIPPET 10000 2328 SEEN_PREVIOUSLY b'1169754'
ACTION SNIPPET 10000 2331 SEEN_PREVIOUSLY b'901523'
ACTION SNIPPET 10000 2334 SEEN_PREVIOUSLY b'1065912'
ACTION SNIPPET 10000 2337 SNIPPET_RELEVANT b'1336283'
ACTION DOC 10000 2357 EXAMINING_DOCUMENT b'1336283'
ACTION QUERY 10000 2367 Milosevic family history
ACTION SERP 10000 2372 EXAMINE_SERP
ACTION SNIPPET 10000 2375 SNIPPET_RELEVANT b'1372436'
ACTION DOC 10000 2395 EXAMINING_DOCUMENT b'1372436'
ACTION SNIPPET 10000 2398 SEEN_PREVIOUSLY b'1425964'
ACTION SNIPPET 10000 2401 SNIPPET_NOT_RELEVANT b'1746297'
ACTION SNIPPET 10000 2404 SEEN_PREVIOUSLY b'1241417'
ACTION SNIPPET 10000 2407 SNIPPET_NOT_RELEVANT b'1746766'
ACTION SNIPPET 10000 2410 SNIPPET_NOT_RELEVANT b'1122935'
ACTION SNIPPET 10000 2413 SNIPPET_NOT_RELEVANT b'1608213'
ACTION SNIPPET 10000 2416 SNIPPET_NOT_RELEVANT b'1120271'
ACTION SNIPPET 10000 2419 SEEN_PREVIOUSLY b'1746965'
ACTION SNIPPET 10000 2422 SEEN_PREVIOUSLY b'1360689'
ACTION SNIPPET 10000 2425 SNIPPET_NOT_RELEVANT b'1747562'
ACTION SNIPPET 10000 2428 SNIPPET_RELEVANT b'1058931'
ACTION DOC 10000 2448 EXAMINING_DOCUMENT b'1058931'
