ACTION QUERY 10000 10 Native American casino
ACTION SERP 10000 15 EXAMINE_SERP
ACTION SNIPPET 10000 550 SNIPPET_RELEVANT b'1734352'
ACTION DOC 10000 570 EXAMINING_DOCUMENT b'1734352'
ACTION MARK 10000 573 CONSIDERED_RELEVANT b'1734352'
ACTION SNIPPET 10000 576 SNIPPET_RELEVANT b'884807'
ACTION DOC 10000 596 EXAMINING_DOCUMENT b'884807'
ACTION MARK 10000 599 CONSIDERED_RELEVANT b'884807'
ACTION SNIPPET 10000 602 SNIPPET_RELEVANT b'1528087'
ACTION DOC 10000 622 EXAMINING_DOCUMENT b'1528087'
ACTION MARK 10000 625 CONSIDERED_RELEVANT b'1528087'
ACTION SNIPPET 10000 628 SNIPPET_RELEVANT b'1298283'
ACTION DOC 10000 648 EXAMINING_DOCUMENT b'1298283'
ACTION SNIPPET 10000 651 SNIPPET_NOT_RELEVANT b'1035951'
ACTION SNIPPET 10000 654 SNIPPET_RELEVANT b'683243'
ACTION DOC 10000 674 EXAMINING_DOCUMENT b'683243'
ACTION MARK 10000 677 CONSIDERED_RELEVANT b'683243'
ACTION SNIPPET 10000 680 SNIPPET_NOT_RELEVANT b'853843'
ACTION SNIPPET 10000 683 SNIPPET_NOT_RELEVANT b'968218'
ACTION SNIPPET 10000 686 SNIPPET_NOT_RELEVANT b'1639040'
ACTION SNIPPET 10000 689 SNIPPET_RELEVANT b'1452425'
ACTION DOC 10000 709 EXAMINING_DOCUMENT b'1452425'
ACTION SNIPPET 10000 712 SNIPPET_RELEVANT b'582087'
ACTION DOC 10000 732 EXAMINING_DOCUMENT b'582087'
ACTION QUERY 10000 742 Native American gaming
ACTION SERP 10000 747 EXAMINE_SERP
ACTION SNIPPET 10000 750 SEEN_PREVIOUSLY b'751799'
ACTION SNIPPET 10000 753 SEEN_PREVIOUSLY b'449033'
ACTION SNIPPET 10000 756 SEEN_PREVIOUSLY b'1390982'
ACTION SNIPPET 10000 759 SEEN_PREVIOUSLY b'1229201'
ACTION SNIPPET 10000 762 SEEN_PREVIOUSLY b'1734352'
ACTION SNIPPET 10000 765 SNIPPET_RELEVANT b'826423'
ACTION DOC 10000 785 EXAMINING_DOCUMENT b'826423'
ACTION MARK 10000 788 CONSIDERED_RELEVANT b'826423'
ACTION SNIPPET 10000 791 SNIPPET_NOT_RELEVANT b'955215'
ACTION SNIPPET 10000 794 SNIPPET_NOT_RELEVANT b'1102646'
ACTION SNIPPET 10000 797 SNIPPET_RELEVANT b'546605'
ACTION DOC 10000 817 EXAMINING_DOCUMENT b'546605'
ACTION SNIPPET 10000 820 SNIPPET_NOT_RELEVANT b'1621567'
ACTION SNIPPET 10000 823 SNIPPET_NOT_RELEVANT b'887701'
ACTION SNIPPET 10000 826 SNIPPET_NOT_RELEVANT b'17426'
ACTION SNIPPET 10000 829 SNIPPET_RELEVANT b'1740283'
ACTION DOC 10000 849 EXAMINING_DOCUMENT b'1740283'
ACTION QUERY 10000 859 Indian casino
ACTION SERP 10000 864 EXAMINE_SERP
ACTION SNIPPET 10000 867 SNIPPET_RELEVANT b'1680593'
ACTION DOC 10000 887 EXAMINING_DOCUMENT b'1680593'
ACTION MARK 10000 890 CONSIDERED_RELEVANT b'1680593'
ACTION SNIPPET 10000 893 SNIPPET_NOT_RELEVANT b'762607'
ACTION SNIPPET 10000 896 SNIPPET_RELEVANT b'661685'
ACTION DOC 10000 916 EXAMINING_DOCUMENT b'661685'
ACTION SNIPPET 10000 919 SNIPPET_RELEVANT b'1053779'
ACTION DOC 10000 939 EXAMINING_DOCUMENT b'1053779'
ACTION MARK 10000 942 CONSIDERED_RELEVANT b'1053779'
ACTION SNIPPET 10000 945 SNIPPET_RELEVANT b'1389157'
ACTION DOC 10000 965 EXAMINING_DOCUMENT b'1389157'
ACTION MARK 10000 968 CONSIDERED_RELEVANT b'1389157'
ACTION SNIPPET 10000 971 SNIPPET_NOT_RELEVANT b'784839'
ACTION SNIPPET 10000 974 SNIPPET_NOT_RELEVANT b'905381'
ACTION SNIPPET 10000 977 SNIPPET_RELEVANT b'955858'
ACTION DOC 10000 997 EXAMINING_DOCUMENT b'955858'
ACTION MARK 10000 1000 CONSIDERED_RELEVANT b'955858'
ACTION SNIPPET 10000 1003 SEEN_PREVIOUSLY b'449033'
ACTION SNIPPET 10000 1006 SNIPPET_RELEVANT b'1447889'
ACTION DOC 10000 1026 EXAMINING_DOCUMENT b'1447889'
ACTION SNIPPET 10000 1029 SNIPPET_RELEVANT b'658086'
ACTION DOC 10000 1049 EXAMINING_DOCUMENT b'658086'
ACTION SNIPPET 10000 1052 SEEN_PREVIOUSLY b'1404518'
ACTION QUERY 10000 1062 Tribal gaming
ACTION SERP 10000 1067 EXAMINE_SERP
ACTION SNIPPET 10000 1070 SNIPPET_RELEVANT b'370824'
ACTION DOC 10000 1090 EXAMINING_DOCUMENT b'370824'
ACTION MARK 10000 1093 CONSIDERED_RELEVANT b'370824'
ACTION SNIPPET 10000 1096 SNIPPET_RELEVANT b'1690343'
ACTION DOC 10000 1116 EXAMINING_DOCUMENT b'1690343'
ACTION MARK 10000 1119 CONSIDERED_RELEVANT b'1690343'
ACTION SNIPPET 10000 1122 SNIPPET_RELEVANT b'1275255'
ACTION DOC 10000 1142 EXAMINING_DOCUMENT b'1275255'
ACTION MARK 10000 1145 CONSIDERED_RELEVANT b'1275255'
ACTION SNIPPET 10000 1148 SEEN_PREVIOUSLY b'658086'
ACTION SNIPPET 10000 1151 SNIPPET_RELEVANT b'587058'
ACTION DOC 10000 1171 EXAMINING_DOCUMENT b'587058'
ACTION MARK 10000 1174 CONSIDERED_RELEVANT b'587058'
ACTION SNIPPET 10000 1177 SNIPPET_RELEVANT b'941642'
ACTION DOC 10000 1197 EXAMINING_DOCUMENT b'941642'
ACTION MARK 10000 1200 CONSIDERED_RELEVANT b'941642'
ACTION SNIPPET 10000 1203 SNIPPET_RELEVANT b'498450'
ACTION DOC 10000 1223 EXAMINING_DOCUMENT b'498450'
ACTION SNIPPET 10000 1226 SEEN_PREVIOUSLY b'1663305'
ACTION SNIPPET 10000 1229 SEEN_PREVIOUSLY b'1182706'
ACTION SNIPPET 10000 1232 SNIPPET_RELEVANT b'856657'
ACTION DOC 10000 1252 EXAMINING_DOCUMENT b'856657'
ACTION MARK 10000 1255 CONSIDERED_RELEVANT b'856657'
ACTION SNIPPET 10000 1258 SNIPPET_RELEVANT b'614629'
ACTION DOC 10000 1278 EXAMINING_DOCUMENT b'614629'
ACTION MARK 10000 1281 CONSIDERED_RELEVANT b'614629'
ACTION SNIPPET 10000 1284 SNIPPET_NOT_RELEVANT b'586774'
ACTION SNIPPET 10000 1287 SNIPPET_RELEVANT b'723409'
ACTION DOC 10000 1307 EXAMINING_DOCUMENT b'723409'
ACTION SNIPPET 10000 1310 SNIPPET_RELEVANT b'274126'
ACTION DOC 10000 1330 EXAMINING_DOCUMENT b'274126'
ACTION MARK 10000 1333 CONSIDERED_RELEVANT b'274126'
ACTION SNIPPET 10000 1336 SNIPPET_NOT_RELEVANT b'617630'
ACTION SNIPPET 10000 1339 SNIPPET_RELEVANT b'1133684'
ACTION DOC 10000 1359 EXAMINING_DOCUMENT b'1133684'
ACTION MARK 10000 1362 CONSIDERED_RELEVANT b'1133684'
ACTION SNIPPET 10000 1365 SNIPPET_RELEVANT b'671036'
ACTION DOC 10000 1385 EXAMINING_DOCUMENT b'671036'
ACTION MARK 10000 1388 CONSIDERED_RELEVANT b'671036'
ACTION SNIPPET 10000 1391 SNIPPET_NOT_RELEVANT b'452496'
ACTION SNIPPET 10000 1394 SNIPPET_RELEVANT b'1570140'
ACTION DOC 10000 1414 EXAMINING_DOCUMENT b'1570140'
ACTION MARK 10000 1417 CONSIDERED_RELEVANT b'1570140'
ACTION SNIPPET 10000 1420 SEEN_PREVIOUSLY b'1734352'
ACTION SNIPPET 10000 1423 SNIPPET_RELEVANT b'1134211'
ACTION DOC 10000 1443 EXAMINING_DOCUMENT b'1134211'
ACTION MARK 10000 1446 CONSIDERED_RELEVANT b'1134211'
ACTION SNIPPET 10000 1449 SNIPPET_NOT_RELEVANT b'1132887'
ACTION SNIPPET 10000 1452 SEEN_PREVIOUSLY b'955858'
ACTION SNIPPET 10000 1455 SNIPPET_RELEVANT b'83777'
ACTION DOC 10000 1475 EXAMINING_DOCUMENT b'83777'
ACTION SNIPPET 10000 1478 SNIPPET_RELEVANT b'1667583'
ACTION DOC 10000 1498 EXAMINING_DOCUMENT b'1667583'
ACTION QUERY 10000 1508 Casino reservation
ACTION SERP 10000 1513 EXAMINE_SERP
ACTION SNIPPET 10000 1516 SNIPPET_RELEVANT b'279206'
ACTION DOC 10000 1536 EXAMINING_DOCUMENT b'279206'
ACTION SNIPPET 10000 1539 SEEN_PREVIOUSLY b'1690343'
ACTION SNIPPET 10000 1542 SNIPPET_RELEVANT b'501721'
ACTION DOC 10000 1562 EXAMINING_DOCUMENT b'501721'
ACTION QUERY 10000 1572 Indian reservation casino
ACTION SERP 10000 1577 EXAMINE_SERP
ACTION SNIPPET 10000 1580 SEEN_PREVIOUSLY b'661685'
ACTION SNIPPET 10000 1583 SNIPPET_RELEVANT b'1259423'
ACTION DOC 10000 1603 EXAMINING_DOCUMENT b'1259423'
ACTION MARK 10000 1606 CONSIDERED_RELEVANT b'1259423'
ACTION SNIPPET 10000 1609 SNIPPET_RELEVANT b'936304'
ACTION DOC 10000 1629 EXAMINING_DOCUMENT b'936304'
ACTION MARK 10000 1632 CONSIDERED_RELEVANT b'936304'
ACTION SNIPPET 10000 1635 SNIPPET_RELEVANT b'1365860'
ACTION DOC 10000 1655 EXAMINING_DOCUMENT b'1365860'
ACTION MARK 10000 1658 CONSIDERED_RELEVANT b'1365860'
ACTION SNIPPET 10000 1661 SEEN_PREVIOUSLY b'501721'
ACTION SNIPPET 10000 1664 SEEN_PREVIOUSLY b'587058'
ACTION SNIPPET 10000 1667 SNIPPET_RELEVANT b'447943'
ACTION DOC 10000 1687 EXAMINING_DOCUMENT b'447943'
ACTION MARK 10000 1690 CONSIDERED_RELEVANT b'447943'
ACTION SNIPPET 10000 1693 SEEN_PREVIOUSLY b'449033'
ACTION SNIPPET 10000 1696 SEEN_PREVIOUSLY b'279206'
ACTION SNIPPET 10000 1699 SEEN_PREVIOUSLY b'658086'
ACTION SNIPPET 10000 1702 SEEN_PREVIOUSLY b'597581'
ACTION SNIPPET 10000 1705 SNIPPET_RELEVANT b'289641'
ACTION DOC 10000 1725 EXAMINING_DOCUMENT b'289641'
ACTION SNIPPET 10000 1728 SNIPPET_RELEVANT b'1092867'
ACTION DOC 10000 1748 EXAMINING_DOCUMENT b'1092867'
ACTION MARK 10000 1751 CONSIDERED_RELEVANT b'1092867'
ACTION SNIPPET 10000 1754 SNIPPET_NOT_RELEVANT b'310413'
ACTION SNIPPET 10000 1757 SEEN_PREVIOUSLY b'453286'
ACTION SNIPPET 10000 1760 SEEN_PREVIOUSLY b'1663305'
ACTION SNIPPET 10000 1763 SNIPPET_RELEVANT b'267776'
ACTION DOC 10000 1783 EXAMINING_DOCUMENT b'267776'
ACTION SNIPPET 10000 1786 SEEN_PREVIOUSLY b'1404518'
ACTION SNIPPET 10000 1789 SEEN_PREVIOUSLY b'687474'
ACTION SNIPPET 10000 1792 SNIPPET_NOT_RELEVANT b'529312'
ACTION SNIPPET 10000 1795 SNIPPET_RELEVANT b'1461585'
ACTION DOC 10000 1815 EXAMINING_DOCUMENT b'1461585'
ACTION MARK 10000 1818 CONSIDERED_RELEVANT b'1461585'
ACTION SNIPPET 10000 1821 SEEN_PREVIOUSLY b'1133684'
ACTION SNIPPET 10000 1824 SNIPPET_RELEVANT b'632056'
ACTION DOC 10000 1844 EXAMINING_DOCUMENT b'632056'
ACTION MARK 10000 1847 CONSIDERED_RELEVANT b'632056'
ACTION SNIPPET 10000 1850 SEEN_PREVIOUSLY b'955858'
ACTION SNIPPET 10000 1853 SNIPPET_NOT_RELEVANT b'879485'
ACTION SNIPPET 10000 1856 SNIPPET_RELEVANT b'1518613'
ACTION DOC 10000 1876 EXAMINING_DOCUMENT b'1518613'
ACTION SNIPPET 10000 1879 SEEN_PREVIOUSLY b'671036'
ACTION SNIPPET 10000 1882 SNIPPET_RELEVANT b'597071'
ACTION DOC 10000 1902 EXAMINING_DOCUMENT b'597071'
ACTION MARK 10000 1905 CONSIDERED_RELEVANT b'597071'
ACTION SNIPPET 10000 1908 SEEN_PREVIOUSLY b'498450'
ACTION SNIPPET 10000 1911 SEEN_PREVIOUSLY b'625438'
ACTION SNIPPET 10000 1914 SNIPPET_RELEVANT b'1516931'
ACTION DOC 10000 1934 EXAMINING_DOCUMENT b'1516931'
ACTION MARK 10000 1937 CONSIDERED_RELEVANT b'1516931'
ACTION SNIPPET 10000 1940 SEEN_PREVIOUSLY b'370824'
ACTION SNIPPET 10000 1943 SNIPPET_NOT_RELEVANT b'448619'
ACTION SNIPPET 10000 1946 SEEN_PREVIOUSLY b'1053779'
ACTION SNIPPET 10000 1949 SNIPPET_RELEVANT b'348054'
ACTION DOC 10000 1969 EXAMINING_DOCUMENT b'348054'
ACTION MARK 10000 1972 CONSIDERED_RELEVANT b'348054'
ACTION SNIPPET 10000 1975 SNIPPET_NOT_RELEVANT b'697332'
ACTION SNIPPET 10000 1978 SNIPPET_RELEVANT b'1507619'
ACTION DOC 10000 1998 EXAMINING_DOCUMENT b'1507619'
ACTION MARK 10000 2001 CONSIDERED_RELEVANT b'1507619'
ACTION SNIPPET 10000 2004 SNIPPET_RELEVANT b'641674'
ACTION DOC 10000 2024 EXAMINING_DOCUMENT b'641674'
ACTION MARK 10000 2027 CONSIDERED_RELEVANT b'641674'
ACTION SNIPPET 10000 2030 SNIPPET_RELEVANT b'395626'
ACTION DOC 10000 2050 EXAMINING_DOCUMENT b'395626'
ACTION MARK 10000 2053 CONSIDERED_RELEVANT b'395626'
ACTION SNIPPET 10000 2056 SNIPPET_RELEVANT b'358601'
ACTION DOC 10000 2076 EXAMINING_DOCUMENT b'358601'
ACTION SNIPPET 10000 2079 SNIPPET_RELEVANT b'602835'
ACTION DOC 10000 2099 EXAMINING_DOCUMENT b'602835'
ACTION MARK 10000 2102 CONSIDERED_RELEVANT b'602835'
ACTION SNIPPET 10000 2105 SNIPPET_RELEVANT b'1367383'
ACTION DOC 10000 2125 EXAMINING_DOCUMENT b'1367383'
ACTION MARK 10000 2128 CONSIDERED_RELEVANT b'1367383'
ACTION SNIPPET 10000 2131 SNIPPET_NOT_RELEVANT b'280447'
ACTION SNIPPET 10000 2134 SNIPPET_NOT_RELEVANT b'1274949'
ACTION SNIPPET 10000 2137 SNIPPET_NOT_RELEVANT b'1207069'
ACTION SNIPPET 10000 2140 SNIPPET_RELEVANT b'1099656'
ACTION DOC 10000 2160 EXAMINING_DOCUMENT b'1099656'
ACTION MARK 10000 2163 CONSIDERED_RELEVANT b'1099656'
ACTION SNIPPET 10000 2166 SEEN_PREVIOUSLY b'856657'
ACTION SNIPPET 10000 2169 SNIPPET_RELEVANT b'905381'
ACTION DOC 10000 2189 EXAMINING_DOCUMENT b'905381'
ACTION MARK 10000 2192 CONSIDERED_RELEVANT b'905381'
ACTION SNIPPET 10000 2195 SNIPPET_NOT_RELEVANT b'282301'
ACTION SNIPPET 10000 2198 SEEN_PREVIOUSLY b'751799'
ACTION SNIPPET 10000 2201 SEEN_PREVIOUSLY b'1047842'
ACTION SNIPPET 10000 2204 SNIPPET_RELEVANT b'688994'
ACTION DOC 10000 2224 EXAMINING_DOCUMENT b'688994'
ACTION MARK 10000 2227 CONSIDERED_RELEVANT b'688994'
ACTION SNIPPET 10000 2230 SNIPPET_RELEVANT b'817489'
ACTION DOC 10000 2250 EXAMINING_DOCUMENT b'817489'
ACTION MARK 10000 2253 CONSIDERED_RELEVANT b'817489'
ACTION SNIPPET 10000 2256 SNIPPET_NOT_RELEVANT b'1532917'
ACTION SNIPPET 10000 2259 SNIPPET_RELEVANT b'1337927'
ACTION DOC 10000 2279 EXAMINING_DOCUMENT b'1337927'
ACTION MARK 10000 2282 CONSIDERED_RELEVANT b'1337927'
ACTION SNIPPET 10000 2285 SNIPPET_NOT_RELEVANT b'1191617'
ACTION SNIPPET 10000 2288 SNIPPET_NOT_RELEVANT b'1086884'
ACTION SNIPPET 10000 2291 SNIPPET_RELEVANT b'1417133'
ACTION DOC 10000 2311 EXAMINING_DOCUMENT b'1417133'
ACTION MARK 10000 2314 CONSIDERED_RELEVANT b'1417133'
ACTION SNIPPET 10000 2317 SNIPPET_RELEVANT b'1110836'
ACTION DOC 10000 2337 EXAMINING_DOCUMENT b'1110836'
ACTION MARK 10000 2340 CONSIDERED_RELEVANT b'1110836'
ACTION SNIPPET 10000 2343 SNIPPET_RELEVANT b'790727'
ACTION DOC 10000 2363 EXAMINING_DOCUMENT b'790727'
ACTION MARK 10000 2366 CONSIDERED_RELEVANT b'790727'
ACTION SNIPPET 10000 2369 SNIPPET_RELEVANT b'1285005'
ACTION DOC 10000 2389 EXAMINING_DOCUMENT b'1285005'
ACTION MARK 10000 2392 CONSIDERED_RELEVANT b'1285005'
ACTION SNIPPET 10000 2395 SNIPPET_RELEVANT b'353603'
ACTION DOC 10000 2415 EXAMINING_DOCUMENT b'353603'
ACTION SNIPPET 10000 2418 SNIPPET_NOT_RELEVANT b'1475003'
ACTION SNIPPET 10000 2421 SNIPPET_RELEVANT b'1812058'
ACTION DOC 10000 2441 EXAMINING_DOCUMENT b'1812058'
ACTION MARK 10000 2444 CONSIDERED_RELEVANT b'1812058'
ACTION SNIPPET 10000 2447 SEEN_PREVIOUSLY b'606494'
ACTION SNIPPET 10000 2450 SEEN_PREVIOUSLY b'1298283'
ACTION SNIPPET 10000 2453 SNIPPET_RELEVANT b'1827440'
ACTION DOC 10000 2473 EXAMINING_DOCUMENT b'1827440'
ACTION MARK 10000 2476 CONSIDERED_RELEVANT b'1827440'
ACTION SNIPPET 10000 2479 SNIPPET_RELEVANT b'1023565'
ACTION DOC 10000 2499 EXAMINING_DOCUMENT b'1023565'
ACTION MARK 10000 2502 CONSIDERED_RELEVANT b'1023565'
ACTION SNIPPET 10000 2505 SNIPPET_RELEVANT b'271191'
ACTION DOC 10000 2525 EXAMINING_DOCUMENT b'271191'
ACTION SNIPPET 10000 2528 SNIPPET_NOT_RELEVANT b'349812'
ACTION SNIPPET 10000 2531 SEEN_PREVIOUSLY b'274126'
ACTION SNIPPET 10000 2534 SNIPPET_RELEVANT b'1827609'
ACTION DOC 10000 2554 EXAMINING_DOCUMENT b'1827609'
ACTION MARK 10000 2557 CONSIDERED_RELEVANT b'1827609'
ACTION SNIPPET 10000 2560 SNIPPET_RELEVANT b'1555109'
ACTION DOC 10000 2580 EXAMINING_DOCUMENT b'1555109'
ACTION MARK 10000 2583 CONSIDERED_RELEVANT b'1555109'
ACTION SNIPPET 10000 2586 SNIPPET_NOT_RELEVANT b'729870'
ACTION SNIPPET 10000 2589 SNIPPET_NOT_RELEVANT b'595306'
ACTION SNIPPET 10000 2592 SNIPPET_RELEVANT b'937328'
ACTION DOC 10000 2612 EXAMINING_DOCUMENT b'937328'
ACTION MARK 10000 2615 CONSIDERED_RELEVANT b'937328'
ACTION SNIPPET 10000 2618 SNIPPET_RELEVANT b'678326'
ACTION DOC 10000 2638 EXAMINING_DOCUMENT b'678326'
ACTION MARK 10000 2641 CONSIDERED_RELEVANT b'678326'
ACTION SNIPPET 10000 2644 SEEN_PREVIOUSLY b'1389157'
ACTION SNIPPET 10000 2647 SNIPPET_RELEVANT b'1559212'
ACTION DOC 10000 2667 EXAMINING_DOCUMENT b'1559212'
ACTION MARK 10000 2670 CONSIDERED_RELEVANT b'1559212'
ACTION SNIPPET 10000 2673 SEEN_PREVIOUSLY b'1528087'
ACTION SNIPPET 10000 2676 SNIPPET_RELEVANT b'445923'
ACTION DOC 10000 2696 EXAMINING_DOCUMENT b'445923'
ACTION MARK 10000 2699 CONSIDERED_RELEVANT b'445923'
ACTION SNIPPET 10000 2702 SNIPPET_RELEVANT b'818435'
ACTION DOC 10000 2722 EXAMINING_DOCUMENT b'818435'
ACTION MARK 10000 2725 CONSIDERED_RELEVANT b'818435'
ACTION SNIPPET 10000 2728 SNIPPET_RELEVANT b'1343410'
ACTION DOC 10000 2748 EXAMINING_DOCUMENT b'1343410'
ACTION MARK 10000 2751 CONSIDERED_RELEVANT b'1343410'
ACTION SNIPPET 10000 2754 SNIPPET_RELEVANT b'746225'
ACTION DOC 10000 2774 EXAMINING_DOCUMENT b'746225'
ACTION SNIPPET 10000 2777 SNIPPET_RELEVANT b'829279'
ACTION DOC 10000 2797 EXAMINING_DOCUMENT b'829279'
ACTION MARK 10000 2800 CONSIDERED_RELEVANT b'829279'
ACTION SNIPPET 10000 2803 SNIPPET_NOT_RELEVANT b'351539'
ACTION SNIPPET 10000 2806 SNIPPET_RELEVANT b'586774'
ACTION DOC 10000 2826 EXAMINING_DOCUMENT b'586774'
ACTION SNIPPET 10000 2829 SNIPPET_RELEVANT b'1487656'
ACTION DOC 10000 2849 EXAMINING_DOCUMENT b'1487656'
ACTION MARK 10000 2852 CONSIDERED_RELEVANT b'1487656'
ACTION SNIPPET 10000 2855 SNIPPET_RELEVANT b'1131898'
ACTION DOC 10000 2875 EXAMINING_DOCUMENT b'1131898'
ACTION MARK 10000 2878 CONSIDERED_RELEVANT b'1131898'
ACTION SNIPPET 10000 2881 SNIPPET_RELEVANT b'1488639'
ACTION DOC 10000 2901 EXAMINING_DOCUMENT b'1488639'
ACTION MARK 10000 2904 CONSIDERED_RELEVANT b'1488639'
ACTION SNIPPET 10000 2907 SNIPPET_RELEVANT b'1646401'
ACTION DOC 10000 2927 EXAMINING_DOCUMENT b'1646401'
ACTION MARK 10000 2930 CONSIDERED_RELEVANT b'1646401'
ACTION SNIPPET 10000 2933 SNIPPET_RELEVANT b'350814'
ACTION DOC 10000 2953 EXAMINING_DOCUMENT b'350814'
ACTION MARK 10000 2956 CONSIDERED_RELEVANT b'350814'
ACTION SNIPPET 10000 2959 SNIPPET_NOT_RELEVANT b'1037464'
ACTION SNIPPET 10000 2962 SNIPPET_RELEVANT b'1346855'
ACTION DOC 10000 2982 EXAMINING_DOCUMENT b'1346855'
ACTION SNIPPET 10000 2985 SNIPPET_RELEVANT b'1718955'
ACTION DOC 10000 3005 EXAMINING_DOCUMENT b'1718955'
ACTION MARK 10000 3008 CONSIDERED_RELEVANT b'1718955'
ACTION SNIPPET 10000 3011 SNIPPET_RELEVANT b'350473'
ACTION DOC 10000 3031 EXAMINING_DOCUMENT b'350473'
ACTION MARK 10000 3034 CONSIDERED_RELEVANT b'350473'
ACTION SNIPPET 10000 3037 SNIPPET_NOT_RELEVANT b'1696739'
ACTION SNIPPET 10000 3040 SNIPPET_RELEVANT b'350290'
ACTION DOC 10000 3060 EXAMINING_DOCUMENT b'350290'
ACTION MARK 10000 3063 CONSIDERED_RELEVANT b'350290'
ACTION SNIPPET 10000 3066 SNIPPET_NOT_RELEVANT b'1000838'
ACTION SNIPPET 10000 3069 SNIPPET_NOT_RELEVANT b'924685'
INFO SERP_END_REACHED 
ACTION QUERY 10000 3079 Native American reservation
ACTION SERP 10000 3084 EXAMINE_SERP
