ACTION QUERY 10000 10 "Greek  philosophy  stoicism"
ACTION SERP 10000 15 EXAMINE_SERP
ACTION MARK 10000 463 CONSIDERED_RELEVANT b'159e6f9e-8e84-11e3-84e1-27626c5ef5fb'
ACTION SNIPPET 10000 466 SNIPPET_RELEVANT b'8923f962-9504-11e3-84e1-27626c5ef5fb'
ACTION DOC 10000 486 EXAMINING_DOCUMENT b'8923f962-9504-11e3-84e1-27626c5ef5fb'
ACTION MARK 10000 489 CONSIDERED_RELEVANT b'8923f962-9504-11e3-84e1-27626c5ef5fb'
ACTION SNIPPET 10000 492 SNIPPET_RELEVANT b'fd808a96ac064a15cc3fc37e09fc8b1e'
ACTION DOC 10000 512 EXAMINING_DOCUMENT b'fd808a96ac064a15cc3fc37e09fc8b1e'
ACTION MARK 10000 515 CONSIDERED_RELEVANT b'fd808a96ac064a15cc3fc37e09fc8b1e'
ACTION SNIPPET 10000 518 SNIPPET_RELEVANT b'e922d350648be146c9ac683ec24742e3'
ACTION DOC 10000 538 EXAMINING_DOCUMENT b'e922d350648be146c9ac683ec24742e3'
ACTION MARK 10000 541 CONSIDERED_RELEVANT b'e922d350648be146c9ac683ec24742e3'
ACTION SNIPPET 10000 544 SNIPPET_RELEVANT b'cb21ae9fca135a3f7eecc668939e058c'
ACTION DOC 10000 564 EXAMINING_DOCUMENT b'cb21ae9fca135a3f7eecc668939e058c'
ACTION MARK 10000 567 CONSIDERED_RELEVANT b'cb21ae9fca135a3f7eecc668939e058c'
ACTION SNIPPET 10000 570 SNIPPET_RELEVANT b'd3c5ef455982654a837d1fe2962c206c'
ACTION DOC 10000 590 EXAMINING_DOCUMENT b'd3c5ef455982654a837d1fe2962c206c'
ACTION MARK 10000 593 CONSIDERED_RELEVANT b'd3c5ef455982654a837d1fe2962c206c'
ACTION SNIPPET 10000 596 SNIPPET_RELEVANT b'cce0492072fdef4df1d4e76ebe86c3b1'
ACTION DOC 10000 616 EXAMINING_DOCUMENT b'cce0492072fdef4df1d4e76ebe86c3b1'
ACTION MARK 10000 619 CONSIDERED_RELEVANT b'cce0492072fdef4df1d4e76ebe86c3b1'
ACTION SNIPPET 10000 622 SNIPPET_RELEVANT b'7c38d9f6bdc5505912547c7f544df00b'
ACTION DOC 10000 642 EXAMINING_DOCUMENT b'7c38d9f6bdc5505912547c7f544df00b'
ACTION MARK 10000 645 CONSIDERED_RELEVANT b'7c38d9f6bdc5505912547c7f544df00b'
ACTION SNIPPET 10000 648 SNIPPET_RELEVANT b'baa3140807f314d8f86cb684e2f8bd79'
ACTION DOC 10000 668 EXAMINING_DOCUMENT b'baa3140807f314d8f86cb684e2f8bd79'
ACTION MARK 10000 671 CONSIDERED_RELEVANT b'baa3140807f314d8f86cb684e2f8bd79'
ACTION SNIPPET 10000 674 SNIPPET_RELEVANT b'c8c42890cce73e166721f2bb416d973c'
ACTION DOC 10000 694 EXAMINING_DOCUMENT b'c8c42890cce73e166721f2bb416d973c'
ACTION MARK 10000 697 CONSIDERED_RELEVANT b'c8c42890cce73e166721f2bb416d973c'
ACTION SNIPPET 10000 700 SNIPPET_RELEVANT b'73759898e69aa2c76effc375e77fd7c3'
ACTION DOC 10000 720 EXAMINING_DOCUMENT b'73759898e69aa2c76effc375e77fd7c3'
ACTION MARK 10000 723 CONSIDERED_RELEVANT b'73759898e69aa2c76effc375e77fd7c3'
ACTION SNIPPET 10000 726 SNIPPET_RELEVANT b'15dc1e84815b86cef8db255fae8cc6f1'
ACTION DOC 10000 746 EXAMINING_DOCUMENT b'15dc1e84815b86cef8db255fae8cc6f1'
ACTION MARK 10000 749 CONSIDERED_RELEVANT b'15dc1e84815b86cef8db255fae8cc6f1'
ACTION SNIPPET 10000 752 SNIPPET_RELEVANT b'581bf9f9b723e6f19dfe390ee2078075'
ACTION DOC 10000 772 EXAMINING_DOCUMENT b'581bf9f9b723e6f19dfe390ee2078075'
ACTION MARK 10000 775 CONSIDERED_RELEVANT b'581bf9f9b723e6f19dfe390ee2078075'
ACTION SNIPPET 10000 778 SNIPPET_RELEVANT b'227f7d1b91bf995d33017ef00411102c'
ACTION DOC 10000 798 EXAMINING_DOCUMENT b'227f7d1b91bf995d33017ef00411102c'
ACTION MARK 10000 801 CONSIDERED_RELEVANT b'227f7d1b91bf995d33017ef00411102c'
ACTION SNIPPET 10000 804 SNIPPET_RELEVANT b'f7591ed0e28cbd98d04261fe566aad13'
ACTION DOC 10000 824 EXAMINING_DOCUMENT b'f7591ed0e28cbd98d04261fe566aad13'
ACTION MARK 10000 827 CONSIDERED_RELEVANT b'f7591ed0e28cbd98d04261fe566aad13'
ACTION SNIPPET 10000 830 SNIPPET_RELEVANT b'712ba57464586cdbd4b410d90d0b9a2c'
ACTION DOC 10000 850 EXAMINING_DOCUMENT b'712ba57464586cdbd4b410d90d0b9a2c'
ACTION MARK 10000 853 CONSIDERED_RELEVANT b'712ba57464586cdbd4b410d90d0b9a2c'
ACTION SNIPPET 10000 856 SNIPPET_RELEVANT b'e6df9d232178ee6fd707d9a8de27a209'
ACTION DOC 10000 876 EXAMINING_DOCUMENT b'e6df9d232178ee6fd707d9a8de27a209'
ACTION MARK 10000 879 CONSIDERED_RELEVANT b'e6df9d232178ee6fd707d9a8de27a209'
ACTION SNIPPET 10000 882 SNIPPET_RELEVANT b'7c82871a93f4c515e26a652a0b8f59bd'
ACTION DOC 10000 902 EXAMINING_DOCUMENT b'7c82871a93f4c515e26a652a0b8f59bd'
ACTION MARK 10000 905 CONSIDERED_RELEVANT b'7c82871a93f4c515e26a652a0b8f59bd'
ACTION SNIPPET 10000 908 SNIPPET_RELEVANT b'c0f85a34642a99866b621303b83a6fc6'
ACTION DOC 10000 928 EXAMINING_DOCUMENT b'c0f85a34642a99866b621303b83a6fc6'
ACTION MARK 10000 931 CONSIDERED_RELEVANT b'c0f85a34642a99866b621303b83a6fc6'
ACTION SNIPPET 10000 934 SNIPPET_RELEVANT b'ae9cb5dec33b3e7418900317f310fc51'
ACTION DOC 10000 954 EXAMINING_DOCUMENT b'ae9cb5dec33b3e7418900317f310fc51'
ACTION MARK 10000 957 CONSIDERED_RELEVANT b'ae9cb5dec33b3e7418900317f310fc51'
ACTION SNIPPET 10000 960 SNIPPET_RELEVANT b'1e5e07cf427e648c022fc41ec62d22b9'
ACTION DOC 10000 980 EXAMINING_DOCUMENT b'1e5e07cf427e648c022fc41ec62d22b9'
ACTION MARK 10000 983 CONSIDERED_RELEVANT b'1e5e07cf427e648c022fc41ec62d22b9'
ACTION SNIPPET 10000 986 SNIPPET_RELEVANT b'5220d2624b5bd43dd6ab11fb7c91ec7d'
ACTION DOC 10000 1006 EXAMINING_DOCUMENT b'5220d2624b5bd43dd6ab11fb7c91ec7d'
ACTION MARK 10000 1009 CONSIDERED_RELEVANT b'5220d2624b5bd43dd6ab11fb7c91ec7d'
ACTION SNIPPET 10000 1012 SNIPPET_RELEVANT b'2990c3b4c71dcc08d4f0d1dd3df34388'
ACTION DOC 10000 1032 EXAMINING_DOCUMENT b'2990c3b4c71dcc08d4f0d1dd3df34388'
ACTION MARK 10000 1035 CONSIDERED_RELEVANT b'2990c3b4c71dcc08d4f0d1dd3df34388'
ACTION SNIPPET 10000 1038 SNIPPET_RELEVANT b'4c33520b191f68907ce1779ce179f6c4'
ACTION DOC 10000 1058 EXAMINING_DOCUMENT b'4c33520b191f68907ce1779ce179f6c4'
ACTION MARK 10000 1061 CONSIDERED_RELEVANT b'4c33520b191f68907ce1779ce179f6c4'
ACTION SNIPPET 10000 1064 SEEN_PREVIOUSLY b'59c14b04bd0cd97f77d709f21f3df2f4'
ACTION SNIPPET 10000 1067 SNIPPET_RELEVANT b'0920797fca62455d8333d74c14b3e7eb'
ACTION DOC 10000 1087 EXAMINING_DOCUMENT b'0920797fca62455d8333d74c14b3e7eb'
ACTION MARK 10000 1090 CONSIDERED_RELEVANT b'0920797fca62455d8333d74c14b3e7eb'
ACTION SNIPPET 10000 1093 SNIPPET_RELEVANT b'e2c53c13997a2cda220116248a6f010a'
ACTION DOC 10000 1113 EXAMINING_DOCUMENT b'e2c53c13997a2cda220116248a6f010a'
ACTION MARK 10000 1116 CONSIDERED_RELEVANT b'e2c53c13997a2cda220116248a6f010a'
ACTION SNIPPET 10000 1119 SNIPPET_RELEVANT b'5ca4e77f832787372da81ef4e4bad0b0'
ACTION DOC 10000 1139 EXAMINING_DOCUMENT b'5ca4e77f832787372da81ef4e4bad0b0'
ACTION MARK 10000 1142 CONSIDERED_RELEVANT b'5ca4e77f832787372da81ef4e4bad0b0'
ACTION SNIPPET 10000 1145 SNIPPET_RELEVANT b'e04fd58874a847df918bfcf2d654abce'
ACTION DOC 10000 1165 EXAMINING_DOCUMENT b'e04fd58874a847df918bfcf2d654abce'
ACTION MARK 10000 1168 CONSIDERED_RELEVANT b'e04fd58874a847df918bfcf2d654abce'
ACTION SNIPPET 10000 1171 SNIPPET_RELEVANT b'd7306d580d8711ec73e1b22a6579a4ba'
ACTION DOC 10000 1191 EXAMINING_DOCUMENT b'd7306d580d8711ec73e1b22a6579a4ba'
ACTION MARK 10000 1194 CONSIDERED_RELEVANT b'd7306d580d8711ec73e1b22a6579a4ba'
ACTION SNIPPET 10000 1197 SNIPPET_RELEVANT b'271693f5996e86517d0aceccdeb44462'
ACTION DOC 10000 1217 EXAMINING_DOCUMENT b'271693f5996e86517d0aceccdeb44462'
ACTION MARK 10000 1220 CONSIDERED_RELEVANT b'271693f5996e86517d0aceccdeb44462'
ACTION SNIPPET 10000 1223 SNIPPET_RELEVANT b'7228a162b38033aacc7ca63e7fc26158'
ACTION DOC 10000 1243 EXAMINING_DOCUMENT b'7228a162b38033aacc7ca63e7fc26158'
ACTION MARK 10000 1246 CONSIDERED_RELEVANT b'7228a162b38033aacc7ca63e7fc26158'
ACTION SNIPPET 10000 1249 SNIPPET_RELEVANT b'5097193ae0a6e2f166244bc2d509f7a5'
ACTION DOC 10000 1269 EXAMINING_DOCUMENT b'5097193ae0a6e2f166244bc2d509f7a5'
ACTION MARK 10000 1272 CONSIDERED_RELEVANT b'5097193ae0a6e2f166244bc2d509f7a5'
ACTION SNIPPET 10000 1275 SNIPPET_RELEVANT b'd52a836d71d8fa2bcdd0e6cf9d8d5851'
ACTION DOC 10000 1295 EXAMINING_DOCUMENT b'd52a836d71d8fa2bcdd0e6cf9d8d5851'
ACTION MARK 10000 1298 CONSIDERED_RELEVANT b'd52a836d71d8fa2bcdd0e6cf9d8d5851'
ACTION SNIPPET 10000 1301 SNIPPET_RELEVANT b'fb8f33de5fd6f7fb436ecb6c3d09458f'
ACTION DOC 10000 1321 EXAMINING_DOCUMENT b'fb8f33de5fd6f7fb436ecb6c3d09458f'
ACTION MARK 10000 1324 CONSIDERED_RELEVANT b'fb8f33de5fd6f7fb436ecb6c3d09458f'
ACTION SNIPPET 10000 1327 SNIPPET_RELEVANT b'487fda07b22f22f7dccb1e2b5936dee1'
ACTION DOC 10000 1347 EXAMINING_DOCUMENT b'487fda07b22f22f7dccb1e2b5936dee1'
ACTION MARK 10000 1350 CONSIDERED_RELEVANT b'487fda07b22f22f7dccb1e2b5936dee1'
ACTION SNIPPET 10000 1353 SNIPPET_RELEVANT b'31637e283b94ca7d578292445c73651e'
ACTION DOC 10000 1373 EXAMINING_DOCUMENT b'31637e283b94ca7d578292445c73651e'
ACTION MARK 10000 1376 CONSIDERED_RELEVANT b'31637e283b94ca7d578292445c73651e'
ACTION SNIPPET 10000 1379 SNIPPET_RELEVANT b'26e7b6d37f64389c5b5212089d1fd16b'
ACTION DOC 10000 1399 EXAMINING_DOCUMENT b'26e7b6d37f64389c5b5212089d1fd16b'
ACTION MARK 10000 1402 CONSIDERED_RELEVANT b'26e7b6d37f64389c5b5212089d1fd16b'
ACTION SNIPPET 10000 1405 SNIPPET_RELEVANT b'5b316498fee7433d82cd0c76ea81fd08'
ACTION DOC 10000 1425 EXAMINING_DOCUMENT b'5b316498fee7433d82cd0c76ea81fd08'
ACTION MARK 10000 1428 CONSIDERED_RELEVANT b'5b316498fee7433d82cd0c76ea81fd08'
ACTION SNIPPET 10000 1431 SNIPPET_RELEVANT b'9be935ec918ca285fdf9cd73f8ef1300'
ACTION DOC 10000 1451 EXAMINING_DOCUMENT b'9be935ec918ca285fdf9cd73f8ef1300'
ACTION MARK 10000 1454 CONSIDERED_RELEVANT b'9be935ec918ca285fdf9cd73f8ef1300'
ACTION SNIPPET 10000 1457 SNIPPET_RELEVANT b'07b35af4c149978c5a206bbdf3579b72'
ACTION DOC 10000 1477 EXAMINING_DOCUMENT b'07b35af4c149978c5a206bbdf3579b72'
ACTION MARK 10000 1480 CONSIDERED_RELEVANT b'07b35af4c149978c5a206bbdf3579b72'
INFO SERP_END_REACHED 
ACTION QUERY 10000 1490 Who were the Greek stoic philosophers?
ACTION SERP 10000 1495 EXAMINE_SERP
ACTION SNIPPET 10000 1498 SNIPPET_RELEVANT b'69a6be90acc8e84e9278cdd693478459'
ACTION DOC 10000 1518 EXAMINING_DOCUMENT b'69a6be90acc8e84e9278cdd693478459'
ACTION MARK 10000 1521 CONSIDERED_RELEVANT b'69a6be90acc8e84e9278cdd693478459'
ACTION SNIPPET 10000 1524 SNIPPET_NOT_RELEVANT b'5465ce39f0c971162b5818228efec2c4'
ACTION SNIPPET 10000 1527 SNIPPET_RELEVANT b'8854723732a08b55fce15d312539f0b3'
ACTION DOC 10000 1547 EXAMINING_DOCUMENT b'8854723732a08b55fce15d312539f0b3'
ACTION MARK 10000 1550 CONSIDERED_RELEVANT b'8854723732a08b55fce15d312539f0b3'
ACTION SNIPPET 10000 1553 SEEN_PREVIOUSLY b'59c14b04bd0cd97f77d709f21f3df2f4'
ACTION SNIPPET 10000 1556 SNIPPET_NOT_RELEVANT b'fa15b00a9394a7729d8a51294045ddc6'
ACTION SNIPPET 10000 1559 SNIPPET_NOT_RELEVANT b'8c8d8037bc22f9d8023de211697702b3'
ACTION SNIPPET 10000 1562 SNIPPET_NOT_RELEVANT b'bf31c4d4-b5f3-11e3-8cb6-284052554d74'
ACTION SNIPPET 10000 1565 SNIPPET_NOT_RELEVANT b'5c20451f466dca69add14d50d0584bff'
ACTION SNIPPET 10000 1568 SNIPPET_NOT_RELEVANT b'5a27ba16152ec289cc436ad0d796c4bf'
ACTION SNIPPET 10000 1571 SNIPPET_NOT_RELEVANT b'3caa2a40-3c80-11e6-a66f-aa6c1883b6b1'
ACTION SNIPPET 10000 1574 SNIPPET_NOT_RELEVANT b'f65d4e214b7cfc0400df8bba33836968'
ACTION SNIPPET 10000 1577 SNIPPET_NOT_RELEVANT b'57ab45d5f626ed6b462c4488a080a928'
ACTION SNIPPET 10000 1580 SNIPPET_NOT_RELEVANT b'7da39b88c37833881b44563dea387685'
ACTION SNIPPET 10000 1583 SNIPPET_RELEVANT b'7d3e2b90-5ab3-11e7-9fc6-c7ef4bc58d13'
ACTION DOC 10000 1603 EXAMINING_DOCUMENT b'7d3e2b90-5ab3-11e7-9fc6-c7ef4bc58d13'
ACTION MARK 10000 1606 CONSIDERED_RELEVANT b'7d3e2b90-5ab3-11e7-9fc6-c7ef4bc58d13'
ACTION SNIPPET 10000 1609 SNIPPET_NOT_RELEVANT b'8bf7349ac6d542cd2bc137d80d890dfe'
ACTION SNIPPET 10000 1612 SNIPPET_NOT_RELEVANT b'7acbecf15aaed4e16588bdfaacc239a9'
ACTION SNIPPET 10000 1615 SNIPPET_NOT_RELEVANT b'8e0f17e2b5e4c8e5539ccb88cee5fc31'
ACTION SNIPPET 10000 1618 SNIPPET_NOT_RELEVANT b'617f4124-3fef-11e3-a624-41d661b0bb78'
ACTION SNIPPET 10000 1621 SNIPPET_NOT_RELEVANT b'6a1ba9a16d6a658be67e7a3cfeed6d11'
ACTION SNIPPET 10000 1624 SNIPPET_RELEVANT b'934536a4-ca16-11e2-9f1a-1a7cdee20287'
ACTION DOC 10000 1644 EXAMINING_DOCUMENT b'934536a4-ca16-11e2-9f1a-1a7cdee20287'
ACTION MARK 10000 1647 CONSIDERED_RELEVANT b'934536a4-ca16-11e2-9f1a-1a7cdee20287'
ACTION SNIPPET 10000 1650 SNIPPET_NOT_RELEVANT b'a71dea72-94f0-11e3-83b9-1f024193bb84'
ACTION SNIPPET 10000 1653 SNIPPET_RELEVANT b'65d9f35ca9b68609abce586beca12b5a'
ACTION DOC 10000 1673 EXAMINING_DOCUMENT b'65d9f35ca9b68609abce586beca12b5a'
ACTION MARK 10000 1676 CONSIDERED_RELEVANT b'65d9f35ca9b68609abce586beca12b5a'
ACTION SNIPPET 10000 1679 SNIPPET_NOT_RELEVANT b'fe5fbe30-9dbb-11e4-96cc-e858eba91ced'
ACTION SNIPPET 10000 1682 SNIPPET_NOT_RELEVANT b'abbed528-18f2-11e5-bd7f-4611a60dd8e5'
ACTION SNIPPET 10000 1685 SNIPPET_NOT_RELEVANT b'afded7a2-2324-11e5-b621-b55e495e9b78'
ACTION SNIPPET 10000 1688 SNIPPET_NOT_RELEVANT b'b63a10d9d0795f079492a96a56b161f4'
ACTION SNIPPET 10000 1691 SNIPPET_NOT_RELEVANT b'ef259ad6-b8ab-11e1-bbf2-4e1c1ee25932'
ACTION SNIPPET 10000 1694 SNIPPET_RELEVANT b'90ea4760-6358-11e3-91b3-f2bb96304e34'
ACTION DOC 10000 1714 EXAMINING_DOCUMENT b'90ea4760-6358-11e3-91b3-f2bb96304e34'
ACTION MARK 10000 1717 CONSIDERED_RELEVANT b'90ea4760-6358-11e3-91b3-f2bb96304e34'
ACTION SNIPPET 10000 1720 SNIPPET_NOT_RELEVANT b'72f99e24-6640-11e2-9e1b-07db1d2ccd5b'
ACTION SNIPPET 10000 1723 SNIPPET_NOT_RELEVANT b'e43d2caa-d8bb-11e4-ba28-f2a685dc7f89'
ACTION SNIPPET 10000 1726 SNIPPET_RELEVANT b'02043c1e-d2a3-11e6-9cb0-54ab630851e8'
